#Tick x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
0 0 0 0 0 0 0 0 0.555925 6.20741 0
0 0 1 0 0 0 0 0 1.09415 12.4176 0
0 0 2 0 0 0 0 0 1.60125 18.6924 0
0 0 3 0 0 0 0 0 2.07086 25.1817 0
0 0 4 0 0 0 0 0 2.50386 32.0997 0
0 0 5 0 0 0 0 0 2.90573 39.644 0
0 0 6 0 0 0 0 0 3.28263 47.9041 0
0 0 7 0 0 0 0 0 3.63989 56.8647 0
0 0 8 0 0 0 0 0 3.98721 66.647 0
0 0 9 0 0 0 0 0 4.35344 78.0643 0
0 0 10 0 0 0 0 0 4.80524 93.3018 0
0 0 11 0 0 0 0 0 5.43349 115.462 0
0 0 12 0 0 0 0 0 6.33179 147.825 0
0 0 13 0 0 0 0 0 7.59389 193.757 0
0 0 14 0 0 0 0 0 9.43337 260.835 0
0 0 15 0 0 0 0 0 12.0757 357.082 0
0 0 16 0 0 0 0 0 14.2921 440.16 0
0 0 17 0 0 0 0 0 14.6643 461.11 0
0 0 18 0 0 0 0 0 11.9195 375.863 0
0 0 19 0 0 0 0 0 7.65955 239.68 0
0 0 20 0 0 0 0 0 3.37586 103.82 0
0 1 0 0 0 0 0 0 1.08684 12.1689 0
0 1 1 0 0 0 0 0 2.14027 24.3799 0
0 1 2 0 0 0 0 0 3.13583 36.8102 0
0 1 3 0 0 0 0 0 4.06399 49.8486 0
0 1 4 0 0 0 0 0 4.93035 64.0449 0
0 1 5 0 0 0 0 0 5.74883 79.8954 0
0 1 6 0 0 0 0 0 6.53028 97.5355 0
0 1 7 0 0 0 0 0 7.27548 116.612 0
0 1 8 0 0 0 0 0 7.98461 136.723 0
0 1 9 0 0 0 0 0 8.69037 158.653 0
0 1 10 0 0 0 0 0 9.50131 185.928 0
0 1 11 0 0 0 0 0 10.5842 224.237 0
0 1 12 0 0 0 0 0 12.123 280.025 0
0 1 13 0 0 0 0 0 14.3089 360.13 0
0 1 14 0 0 0 0 0 17.6098 481.103 0
0 1 15 0 0 0 0 0 22.8908 673.3 0
0 1 16 0 0 0 0 0 27.4817 844.681 0
0 1 17 0 0 0 0 0 28.6195 899.846 0
0 1 18 0 0 0 0 0 23.0958 727.728 0
0 1 19 0 0 0 0 0 14.6882 458.728 0
0 1 20 0 0 0 0 0 6.27719 191.832 0
0 2 0 0 0 0 0 0 1.57091 17.6612 0
0 2 1 0 0 0 0 0 3.09623 35.4651 0
0 2 2 0 0 0 0 0 4.54485 53.8037 0
0 2 3 0 0 0 0 0 5.91054 73.4882 0
0 2 4 0 0 0 0 0 7.2136 95.7261 0
0 2 5 0 0 0 0 0 8.48749 121.692 0
0 2 6 0 0 0 0 0 9.7507 151.688 0
0 2 7 0 0 0 0 0 10.9795 184.361 0
0 2 8 0 0 0 0 0 12.1166 217.171 0
0 2 9 0 0 0 0 0 13.136 248.747 0
0 2 10 0 0 0 0 0 14.1373 282.231 0
0 2 11 0 0 0 0 0 15.3473 325.352 0
0 2 12 0 0 0 0 0 17.0524 388.118 0
0 2 13 0 0 0 0 0 19.5424 480.864 0
0 2 14 0 0 0 0 0 23.4295 625.258 0
0 2 15 0 0 0 0 0 30.3105 877.141 0
0 2 16 0 0 0 0 0 36.353 1104.4 0
0 2 17 0 0 0 0 0 38.1123 1188.15 0
0 2 18 0 0 0 0 0 30.5513 954.009 0
0 2 19 0 0 0 0 0 19.3678 598.697 0
0 2 20 0 0 0 0 0 8.12248 244.438 0
0 3 0 0 0 0 0 0 1.99197 22.5018 0
0 3 1 0 0 0 0 0 3.93027 45.3101 0
0 3 2 0 0 0 0 0 5.78251 69.1479 0
0 3 3 0 0 0 0 0 7.55486 95.5108 0
0 3 4 0 0 0 0 0 9.29965 126.831 0
0 3 5 0 0 0 0 0 11.1024 166.083 0
0 3 6 0 0 0 0 0 13.0197 214.8 0
0 3 7 0 0 0 0 0 14.9842 270.023 0
0 3 8 0 0 0 0 0 16.7733 323.395 0
0 3 9 0 0 0 0 0 18.1466 366.053 0
0 3 10 0 0 0 0 0 19.0972 397.399 0
0 3 11 0 0 0 0 0 19.9414 428.251 0
0 3 12 0 0 0 0 0 21.1678 475.629 0
0 3 13 0 0 0 0 0 23.2008 554.56 0
0 3 14 0 0 0 0 0 26.5896 684.602 0
0 3 15 0 0 0 0 0 32.7157 914.247 0
0 3 16 0 0 0 0 0 37.9225 1117.59 0
0 3 17 0 0 0 0 0 39.0165 1184.51 0
0 3 18 0 0 0 0 0 31.3087 952.691 0
0 3 19 0 0 0 0 0 20.0937 604.777 0
0 3 20 0 0 0 0 0 8.65183 253.017 0
0 4 0 0 0 0 0 0 2.34075 26.5621 0
0 4 1 0 0 0 0 0 4.62318 53.6263 0
0 4 2 0 0 0 0 0 6.8182 82.329 0
0 4 3 0 0 0 0 0 8.95307 115.095 0
0 4 4 0 0 0 0 0 11.1336 156.291 0
0 4 5 0 0 0 0 0 13.5492 212.467 0
0 4 6 0 0 0 0 0 16.4112 290.455 0
0 4 7 0 0 0 0 0 19.6073 385.685 0
0 4 8 0 0 0 0 0 22.5965 478.726 0
0 4 9 0 0 0 0 0 24.5209 539.33 0
0 4 10 0 0 0 0 0 25.1165 557.994 0
0 4 11 0 0 0 0 0 24.8789 551.756 0
0 4 12 0 0 0 0 0 24.8728 557.58 0
0 4 13 0 0 0 0 0 25.7793 599.373 0
0 4 14 0 0 0 0 0 27.8685 687.041 0
0 4 15 0 0 0 0 0 31.5094 834.07 0
0 4 16 0 0 0 0 0 34.1028 951.227 0
0 4 17 0 0 0 0 0 33.5122 965.064 0
0 4 18 0 0 0 0 0 26.966 779.629 0
0 4 19 0 0 0 0 0 17.7752 508.809 0
0 4 20 0 0 0 0 0 8.12651 226.801 0
0 5 0 0 0 0 0 0 2.61497 29.7765 0
0 5 1 0 0 0 0 0 5.1685 60.2189 0
0 5 2 0 0 0 0 0 7.6364 92.8614 0
0 5 3 0 0 0 0 0 10.0706 131.128 0
0 5 4 0 0 0 0 0 12.6428 181.718 0
0 5 5 0 0 0 0 0 15.6946 256.434 0
0 5 6 0 0 0 0 0 19.7131 371.594 0
0 5 7 0 0 0 0 0 24.9239 534.297 0
0 5 8 0 0 0 0 0 30.2145 705.331 0
0 5 9 0 0 0 0 0 33.4971 811.898 0
0 5 10 0 0 0 0 0 33.3991 806.149 0
0 5 11 0 0 0 0 0 30.9538 723.765 0
0 5 12 0 0 0 0 0 28.6546 651.175 0
0 5 13 0 0 0 0 0 27.9507 638.86 0
0 5 14 0 0 0 0 0 28.6728 681.462 0
0 5 15 0 0 0 0 0 29.7924 744.086 0
0 5 16 0 0 0 0 0 29.7113 772.182 0
0 5 17 0 0 0 0 0 27.353 729.043 0
0 5 18 0 0 0 0 0 21.9495 588.077 0
0 5 19 0 0 0 0 0 14.8682 395.831 0
0 5 20 0 0 0 0 0 7.25936 190.477 0
0 6 0 0 0 0 0 0 2.81842 32.1484 0
0 6 1 0 0 0 0 0 5.57122 65.0173 0
0 6 2 0 0 0 0 0 8.23645 100.383 0
0 6 3 0 0 0 0 0 10.8844 142.414 0
0 6 4 0 0 0 0 0 13.7426 199.771 0
0 6 5 0 0 0 0 0 17.2923 289.069 0
0 6 6 0 0 0 0 0 22.3414 437.691 0
0 6 7 0 0 0 0 0 29.4794 665.308 0
0 6 8 0 0 0 0 0 37.0716 914.643 0
0 6 9 0 0 0 0 0 41.7191 1067.55 0
0 6 10 0 0 0 0 0 40.9922 1039.65 0
0 6 11 0 0 0 0 0 36.4749 885.712 0
0 6 12 0 0 0 0 0 32.195 745.291 0
0 6 13 0 0 0 0 0 30.2525 691.375 0
0 6 14 0 0 0 0 0 30.1117 705.889 0
0 6 15 0 0 0 0 0 29.6195 714.979 0
0 6 16 0 0 0 0 0 27.7288 683.175 0
0 6 17 0 0 0 0 0 24.0496 597.542 0
0 6 18 0 0 0 0 0 18.9618 471.238 0
0 6 19 0 0 0 0 0 12.9511 320.233 0
0 6 20 0 0 0 0 0 6.53292 160.618 0
0 7 0 0 0 0 0 0 2.9593 33.7511 0
0 7 1 0 0 0 0 0 5.84566 68.1078 0
0 7 2 0 0 0 0 0 8.63268 104.811 0
0 7 3 0 0 0 0 0 11.3934 148.202 0
0 7 4 0 0 0 0 0 14.3736 207.599 0
0 7 5 0 0 0 0 0 18.1104 301.541 0
0 7 6 0 0 0 0 0 23.5196 461.109 0
0 7 7 0 0 0 0 0 31.5599 718.723 0
0 7 8 0 0 0 0 0 40.3264 1007.76 0
0 7 9 0 0 0 0 0 45.856 1190.56 0
0 7 10 0 0 0 0 0 44.9572 1156.34 0
0 7 11 0 0 0 0 0 39.8347 981.431 0
0 7 12 0 0 0 0 0 35.252 830.882 0
0 7 13 0 0 0 0 0 33.5403 785.789 0
0 7 14 0 0 0 0 0 33.1548 793.08 0
0 7 15 0 0 0 0 0 31.776 773.125 0
0 7 16 0 0 0 0 0 28.1458 683.087 0
0 7 17 0 0 0 0 0 23.344 560.937 0
0 7 18 0 0 0 0 0 17.8218 422.269 0
0 7 19 0 0 0 0 0 12.0237 281.597 0
0 7 20 0 0 0 0 0 6.04685 140.464 0
0 8 0 0 0 0 0 0 3.04826 34.7159 0
0 8 1 0 0 0 0 0 6.0123 69.7403 0
0 8 2 0 0 0 0 0 8.85328 106.465 0
0 8 3 0 0 0 0 0 11.6275 148.711 0
0 8 4 0 0 0 0 0 14.551 204.799 0
0 8 5 0 0 0 0 0 18.0919 290.878 0
0 8 6 0 0 0 0 0 23.0216 433.013 0
0 8 7 0 0 0 0 0 29.9395 651.15 0
0 8 8 0 0 0 0 0 37.274 890.149 0
0 8 9 0 0 0 0 0 41.8491 1039.56 0
0 8 10 0 0 0 0 0 41.5371 1025.38 0
0 8 11 0 0 0 0 0 38.59 925.598 0
0 8 12 0 0 0 0 0 38.5193 931.224 0
0 8 13 0 0 0 0 0 40.5184 1014.9 0
0 8 14 0 0 0 0 0 42.0757 1090.08 0
0 8 15 0 0 0 0 0 37.6278 964.879 0
0 8 16 0 0 0 0 0 30.7066 762.19 0
0 8 17 0 0 0 0 0 22.9557 539.484 0
0 8 18 0 0 0 0 0 16.9356 385.35 0
0 8 19 0 0 0 0 0 11.2753 251.412 0
0 8 20 0 0 0 0 0 5.64468 124.365 0
0 9 0 0 0 0 0 0 3.096 35.2041 0
0 9 1 0 0 0 0 0 6.09359 70.2838 0
0 9 2 0 0 0 0 0 8.93544 106.043 0
0 9 3 0 0 0 0 0 11.6465 145.264 0
0 9 4 0 0 0 0 0 14.3776 194.052 0
0 9 5 0 0 0 0 0 17.4506 263.51 0
