#Tick x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
150 0 0 0 0 0 0 0 0.605269 7.76729 0
150 0 1 0 0 0 0 0 1.19223 15.5235 0
150 0 2 0 0 0 0 0 1.75163 23.4806 0
150 0 3 0 0 0 0 0 2.28925 32.2131 0
150 0 4 0 0 0 0 0 2.82524 42.6052 0
150 0 5 0 0 0 0 0 3.38236 55.4536 0
150 0 6 0 0 0 0 0 3.96097 70.6454 0
150 0 7 0 0 0 0 0 4.51468 86.3748 0
150 0 8 0 0 0 0 0 4.94944 99.1687 0
150 0 9 0 0 0 0 0 5.16618 105.413 0
150 0 10 0 0 0 0 0 5.11891 103.392 0
150 0 11 0 0 0 0 0 4.84678 94.4143 0
150 0 12 0 0 0 0 0 4.44525 81.8205 0
150 0 13 0 0 0 0 0 4.00927 69.0133 0
150 0 14 0 0 0 0 0 3.58881 57.9051 0
150 0 15 0 0 0 0 0 3.18606 48.7905 0
150 0 16 0 0 0 0 0 2.77592 41.0075 0
150 0 17 0 0 0 0 0 2.32923 33.6796 0
150 0 18 0 0 0 0 0 1.82615 26.1162 0
150 0 19 0 0 0 0 0 1.26151 17.9553 0
150 0 20 0 0 0 0 0 0.645348 9.17025 0
150 1 0 0 0 0 0 0 1.19771 15.7132 0
150 1 1 0 0 0 0 0 2.35613 31.2754 0
150 1 2 0 0 0 0 0 3.45524 47.0266 0
150 1 3 0 0 0 0 0 4.50737 64.1202 0
150 1 4 0 0 0 0 0 5.55746 84.4734 0
150 1 5 0 0 0 0 0 6.66106 110.03 0
150 1 6 0 0 0 0 0 7.82845 140.907 0
150 1 7 0 0 0 0 0 8.96686 173.514 0
150 1 8 0 0 0 0 0 9.86768 200.223 0
150 1 9 0 0 0 0 0 10.3071 212.937 0
150 1 10 0 0 0 0 0 10.1796 207.779 0
150 1 11 0 0 0 0 0 9.5811 187.968 0
150 1 12 0 0 0 0 0 8.73078 161.157 0
150 1 13 0 0 0 0 0 7.83985 134.868 0
150 1 14 0 0 0 0 0 7.00772 112.88 0
150 1 15 0 0 0 0 0 6.22806 95.3919 0
150 1 16 0 0 0 0 0 5.43929 80.669 0
150 1 17 0 0 0 0 0 4.57681 66.7341 0
150 1 18 0 0 0 0 0 3.5978 52.101 0
150 1 19 0 0 0 0 0 2.49069 36.0152 0
150 1 20 0 0 0 0 0 1.27592 18.4578 0
150 2 0 0 0 0 0 0 1.77019 24.1221 0
150 2 1 0 0 0 0 0 3.47388 47.6699 0
150 2 2 0 0 0 0 0 5.07624 70.9103 0
150 2 3 0 0 0 0 0 6.59601 95.5261 0
150 2 4 0 0 0 0 0 8.10796 124.622 0
150 2 5 0 0 0 0 0 9.71336 161.742 0
150 2 6 0 0 0 0 0 11.4456 207.717 0
150 2 7 0 0 0 0 0 13.1702 257.381 0
150 2 8 0 0 0 0 0 14.5447 298.325 0
150 2 9 0 0 0 0 0 15.1961 317.177 0
150 2 10 0 0 0 0 0 14.9462 307.464 0
150 2 11 0 0 0 0 0 13.9693 275.081 0
150 2 12 0 0 0 0 0 12.6383 232.997 0
150 2 13 0 0 0 0 0 11.3012 193.523 0
150 2 14 0 0 0 0 0 10.1009 162.042 0
150 2 15 0 0 0 0 0 9.00715 138.081 0
150 2 16 0 0 0 0 0 7.90671 118.28 0
150 2 17 0 0 0 0 0 6.69067 99.2459 0
150 2 18 0 0 0 0 0 5.28753 78.508 0
150 2 19 0 0 0 0 0 3.67631 54.8384 0
150 2 20 0 0 0 0 0 1.88859 28.2927 0
150 3 0 0 0 0 0 0 2.32381 33.4053 0
150 3 1 0 0 0 0 0 4.54327 65.3527 0
150 3 2 0 0 0 0 0 6.60128 95.6943 0
150 3 3 0 0 0 0 0 8.52 126.476 0
150 3 4 0 0 0 0 0 10.405 161.987 0
150 3 5 0 0 0 0 0 12.4073 207.524 0
150 3 6 0 0 0 0 0 14.591 264.94 0
150 3 7 0 0 0 0 0 16.7917 327.98 0
150 3 8 0 0 0 0 0 18.5473 380.013 0
150 3 9 0 0 0 0 0 19.3515 403.011 0
150 3 10 0 0 0 0 0 18.964 388.295 0
150 3 11 0 0 0 0 0 17.6402 344.559 0
150 3 12 0 0 0 0 0 15.8982 289.737 0
150 3 13 0 0 0 0 0 14.2103 240.416 0
150 3 14 0 0 0 0 0 12.7495 203.042 0
150 3 15 0 0 0 0 0 11.453 176.111 0
150 3 16 0 0 0 0 0 10.1487 154.363 0
150 3 17 0 0 0 0 0 8.67507 132.694 0
150 3 18 0 0 0 0 0 6.92189 107.317 0
150 3 19 0 0 0 0 0 4.85095 76.292 0
150 3 20 0 0 0 0 0 2.5051 39.807 0
150 4 0 0 0 0 0 0 2.86499 43.9687 0
150 4 1 0 0 0 0 0 5.57343 84.9944 0
150 4 2 0 0 0 0 0 8.03534 122.051 0
150 4 3 0 0 0 0 0 10.2701 157.25 0
150 4 4 0 0 0 0 0 12.4091 195.849 0
150 4 5 0 0 0 0 0 14.6473 244.702 0
150 4 6 0 0 0 0 0 17.0799 306.785 0
150 4 7 0 0 0 0 0 19.5339 375.603 0
150 4 8 0 0 0 0 0 21.4781 432.139 0
150 4 9 0 0 0 0 0 22.332 455.831 0
150 4 10 0 0 0 0 0 21.825 436.879 0
150 4 11 0 0 0 0 0 20.2767 386.221 0
150 4 12 0 0 0 0 0 18.3 324.917 0
150 4 13 0 0 0 0 0 16.4459 272.232 0
150 4 14 0 0 0 0 0 14.8968 234.804 0
150 4 15 0 0 0 0 0 13.5597 210.14 0
150 4 16 0 0 0 0 0 12.2072 191.149 0
150 4 17 0 0 0 0 0 10.6165 170.745 0
150 4 18 0 0 0 0 0 8.61597 143.045 0
150 4 19 0 0 0 0 0 6.12582 104.596 0
150 4 20 0 0 0 0 0 3.19431 55.5743 0
150 5 0 0 0 0 0 0 3.39745 55.9468 0
150 5 1 0 0 0 0 0 6.57151 106.854 0
150 5 2 0 0 0 0 0 9.38818 150.336 0
150 5 3 0 0 0 0 0 11.8562 188.215 0
150 5 4 0 0 0 0 0 14.1226 226.271 0
150 5 5 0 0 0 0 0 16.415 272.545 0
150 5 6 0 0 0 0 0 18.8575 331.148 0
150 5 7 0 0 0 0 0 21.2961 396.517 0
150 5 8 0 0 0 0 0 23.1979 449.671 0
150 5 9 0 0 0 0 0 23.9858 470.276 0
150 5 10 0 0 0 0 0 23.4008 448.822 0
150 5 11 0 0 0 0 0 21.7953 397.362 0
150 5 12 0 0 0 0 0 19.8062 337.505 0
150 5 13 0 0 0 0 0 18.0021 288.991 0
150 5 14 0 0 0 0 0 16.5623 258.158 0
150 5 15 0 0 0 0 0 15.386 242.293 0
150 5 16 0 0 0 0 0 14.2104 233.147 0
150 5 17 0 0 0 0 0 12.7396 221.216 0
150 5 18 0 0 0 0 0 10.6715 196.164 0
150 5 19 0 0 0 0 0 7.80461 150.278 0
150 5 20 0 0 0 0 0 4.14875 82.2672 0
150 6 0 0 0 0 0 0 3.91389 68.9572 0
150 6 1 0 0 0 0 0 7.52872 130.379 0
150 6 2 0 0 0 0 0 10.6582 180.15 0
150 6 3 0 0 0 0 0 13.292 219.443 0
150 6 4 0 0 0 0 0 15.5837 254.195 0
150 6 5 0 0 0 0 0 17.7833 293.244 0
150 6 6 0 0 0 0 0 20.0489 342.105 0
150 6 7 0 0 0 0 0 22.2688 397.054 0
150 6 8 0 0 0 0 0 23.9637 441.308 0
150 6 9 0 0 0 0 0 24.6055 456.327 0
150 6 10 0 0 0 0 0 23.9701 433.702 0
150 6 11 0 0 0 0 0 22.4175 385.506 0
150 6 12 0 0 0 0 0 20.5676 332.444 0
150 6 13 0 0 0 0 0 18.9743 293.586 0
150 6 14 0 0 0 0 0 17.8145 275.001 0
150 6 15 0 0 0 0 0 17.0177 275.047 0
150 6 16 0 0 0 0 0 16.4162 288.783 0
150 6 17 0 0 0 0 0 15.6125 303.332 0
150 6 18 0 0 0 0 0 14.0471 299.494 0
150 6 19 0 0 0 0 0 10.9416 249.577 0
150 6 20 0 0 0 0 0 6.09084 144.759 0
150 7 0 0 0 0 0 0 4.39423 82.1018 0
150 7 1 0 0 0 0 0 8.41664 154.199 0
150 7 2 0 0 0 0 0 11.8268 210.321 0
150 7 3 0 0 0 0 0 14.5871 250.679 0
150 7 4 0 0 0 0 0 16.8446 280.873 0
150 7 5 0 0 0 0 0 18.8627 310.225 0
150 7 6 0 0 0 0 0 20.8354 345.704 0
150 7 7 0 0 0 0 0 22.7143 386.219 0
150 7 8 0 0 0 0 0 24.1054 418.428 0
150 7 9 0 0 0 0 0 24.5555 426.5 0
150 7 10 0 0 0 0 0 23.8859 403.55 0
150 7 11 0 0 0 0 0 22.4426 360.707 0
150 7 12 0 0 0 0 0 20.8083 317.094 0
150 7 13 0 0 0 0 0 19.5013 290.231 0
150 7 14 0 0 0 0 0 18.7205 286.913 0
150 7 15 0 0 0 0 0 18.5018 309.175 0
150 7 16 0 0 0 0 0 18.9163 360.421 0
150 7 17 0 0 0 0 0 20.8317 471.625 0
150 7 18 0 0 0 0 0 21.7953 558.112 0
150 7 19 0 0 0 0 0 19.9724 555.619 0
150 7 20 0 0 0 0 0 11.9498 344.23 0
150 8 0 0 0 0 0 0 4.81441 94.3334 0
150 8 1 0 0 0 0 0 9.20032 176.702 0
150 8 2 0 0 0 0 0 12.8682 239.419 0
150 8 3 0 0 0 0 0 15.7446 281.431 0
150 8 4 0 0 0 0 0 17.9569 307.653 0
150 8 5 0 0 0 0 0 19.7642 327.181 0
150 8 6 0 0 0 0 0 21.3923 348.262 0
150 8 7 0 0 0 0 0 22.8571 372.142 0
150 8 8 0 0 0 0 0 23.8889 390.63 0
150 8 9 0 0 0 0 0 24.1218 390.952 0
150 8 10 0 0 0 0 0 23.43 368.165 0
150 8 11 0 0 0 0 0 22.1155 331.123 0
150 8 12 0 0 0 0 0 20.7099 297.038 0
150 8 13 0 0 0 0 0 19.6883 281.683 0
150 8 14 0 0 0 0 0 19.2891 293.237 0
150 8 15 0 0 0 0 0 19.7077 339.227 0
150 8 16 0 0 0 0 0 21.5041 440.014 0
150 8 17 0 0 0 0 0 26.6509 664.86 0
150 8 18 0 0 0 0 0 52.491 1614.35 0
150 8 19 0 0 0 0 0 51.9291 1657.52 0
150 8 20 0 0 0 0 0 40.3304 1324.46 0
150 9 0 0 0 0 0 0 5.16309 105.081 0
150 9 1 0 0 0 0 0 9.86291 196.978 0
150 9 2 0 0 0 0 0 13.7705 266.616 0
150 9 3 0 0 0 0 0 16.7709 311.501 0
150 9 4 0 0 0 0 0 18.9546 335.293 0
150 9 5 0 0 0 0 0 20.5601 346.383 0
150 9 6 0 0 0 0 0 21.827 353.481 0
150 9 7 0 0 0 0 0 22.8422 360.447 0
150 9 8 0 0 0 0 0 23.4648 363.828 0
150 9 9 0 0 0 0 0 23.4538 355.439 0
150 9 10 0 0 0 0 0 22.7405 332.328 0
150 9 11 0 0 0 0 0 21.5737 301.205 0
150 9 12 0 0 0 0 0 20.3941 275.968 0
150 9 13 0 0 0 0 0 19.6042 269.655 0
150 9 14 0 0 0 0 0 19.4755 291.664 0
150 9 15 0 0 0 0 0 20.3649 355.038 0
150 9 16 0 0 0 0 0 23.1104 489.8 0
150 9 17 0 0 0 0 0 30.8229 804.571 0
150 9 18 0 0 0 0 0 58.92 1833.31 0
150 9 19 0 0 0 0 0 59.4711 1916.17 0
150 9 20 0 0 0 0 0 45.14 1489.72 0
150 10 0 0 0 0 0 0 5.46454 115.073 0
150 10 1 0 0 0 0 0 10.442 216.127 0
150 10 2 0 0 0 0 0 14.5709 292.955 0
150 10 3 0 0 0 0 0 17.6966 341.689 0
150 10 4 0 0 0 0 0 19.8726 364.802 0
150 10 5 0 0 0 0 0 21.3082 369.662 0
150 10 6 0 0 0 0 0 22.2449 364.929 0
150 10 7 0 0 0 0 0 22.8256 356.308 0
150 10 8 0 0 0 0 0 23.038 344.922 0
150 10 9 0 0 0 0 0 22.7757 327.533 0
150 10 10 0 0 0 0 0 22.027 303.142 0
150 10 11 0 0 0 0 0 20.9808 276.328 0
150 10 12 0 0 0 0 0 19.9652 256.972 0
150 10 13 0 0 0 0 0 19.2993 255.34 0
150 10 14 0 0 0 0 0 19.2424 280.361 0
150 10 15 0 0 0 0 0 20.1822 346.061 0
150 10 16 0 0 0 0 0 22.9843 483.32 0
150 10 17 0 0 0 0 0 29.1924 746.491 0
150 10 18 0 0 0 0 0 55.604 1717.32 0
150 10 19 0 0 0 0 0 54.4459 1741.42 0
150 10 20 0 0 0 0 0 41.6827 1369.65 0
150 11 0 0 0 0 0 0 5.81736 127.687 0
150 11 1 0 0 0 0 0 11.0964 239.584 0
150 11 2 0 0 0 0 0 15.4328 324.008 0
150 11 3 0 0 0 0 0 18.6464 376.236 0
