#Tick x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
75 0 0 0 0 0 0 0 1.51875 15.6578 0
75 0 1 0 0 0 0 0 2.88849 29.7502 0
75 0 2 0 0 0 0 0 4.00654 41.2775 0
75 0 3 0 0 0 0 0 4.84273 50.1674 0
75 0 4 0 0 0 0 0 5.43882 57.3756 0
75 0 5 0 0 0 0 0 5.88824 64.7581 0
75 0 6 0 0 0 0 0 6.3024 74.5542 0
75 0 7 0 0 0 0 0 6.75957 88.0726 0
75 0 8 0 0 0 0 0 7.25411 104.12 0
75 0 9 0 0 0 0 0 7.67898 118.387 0
75 0 10 0 0 0 0 0 7.89104 125.611 0
75 0 11 0 0 0 0 0 7.80863 122.875 0
75 0 12 0 0 0 0 0 7.47635 111.815 0
75 0 13 0 0 0 0 0 7.01787 97.0158 0
75 0 14 0 0 0 0 0 6.54464 82.9415 0
75 0 15 0 0 0 0 0 6.08275 71.493 0
75 0 16 0 0 0 0 0 5.57678 62.1527 0
75 0 17 0 0 0 0 0 4.9306 53.2098 0
75 0 18 0 0 0 0 0 4.05684 43.0194 0
75 0 19 0 0 0 0 0 2.91379 30.6265 0
75 0 20 0 0 0 0 0 1.52875 16.0042 0
75 1 0 0 0 0 0 0 2.90321 30.2598 0
75 1 1 0 0 0 0 0 5.51958 57.405 0
75 1 2 0 0 0 0 0 7.6519 79.4596 0
75 1 3 0 0 0 0 0 9.24278 96.2954 0
75 1 4 0 0 0 0 0 10.3733 109.805 0
75 1 5 0 0 0 0 0 11.2248 123.656 0
75 1 6 0 0 0 0 0 12.0155 142.338 0
75 1 7 0 0 0 0 0 12.9004 168.544 0
75 1 8 0 0 0 0 0 13.8683 199.99 0
75 1 9 0 0 0 0 0 14.7023 228.011 0
75 1 10 0 0 0 0 0 15.1146 242.059 0
75 1 11 0 0 0 0 0 14.943 236.348 0
75 1 12 0 0 0 0 0 14.2851 214.423 0
75 1 13 0 0 0 0 0 13.3926 185.587 0
75 1 14 0 0 0 0 0 12.4874 158.678 0
75 1 15 0 0 0 0 0 11.6146 137.157 0
75 1 16 0 0 0 0 0 10.6598 119.727 0
75 1 17 0 0 0 0 0 9.43275 102.874 0
75 1 18 0 0 0 0 0 7.76512 83.3802 0
75 1 19 0 0 0 0 0 5.57845 59.4437 0
75 1 20 0 0 0 0 0 2.92697 31.0827 0
75 2 0 0 0 0 0 0 4.06481 43.2946 0
75 2 1 0 0 0 0 0 7.72128 81.8616 0
75 2 2 0 0 0 0 0 10.6903 112.747 0
75 2 3 0 0 0 0 0 12.8927 135.81 0
75 2 4 0 0 0 0 0 14.4454 153.859 0
75 2 5 0 0 0 0 0 15.606 172.223 0
75 2 6 0 0 0 0 0 16.6842 197.384 0
75 2 7 0 0 0 0 0 17.9009 233.294 0
75 2 8 0 0 0 0 0 19.2415 276.804 0
75 2 9 0 0 0 0 0 20.3982 315.644 0
75 2 10 0 0 0 0 0 20.9643 334.924 0
75 2 11 0 0 0 0 0 20.7166 326.672 0
75 2 12 0 0 0 0 0 19.8036 296.268 0
75 2 13 0 0 0 0 0 18.5854 257.001 0
75 2 14 0 0 0 0 0 17.3694 221.112 0
75 2 15 0 0 0 0 0 16.2039 192.927 0
