#Tick x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
187 0 0 0 0 0 0 0 1.43177 39.9769 0
187 0 1 0 0 0 0 0 2.84922 79.8097 0
187 0 2 0 0 0 0 0 4.14526 116.106 0
187 0 3 0 0 0 0 0 5.12085 142.225 0
187 0 4 0 0 0 0 0 5.59541 152.085 0
187 0 5 0 0 0 0 0 5.53542 144.61 0
187 0 6 0 0 0 0 0 5.08595 124.833 0
187 0 7 0 0 0 0 0 4.47377 100.55 0
187 0 8 0 0 0 0 0 3.8843 78.0911 0
187 0 9 0 0 0 0 0 3.40174 60.2676 0
187 0 10 0 0 0 0 0 3.03373 47.2583 0
187 0 11 0 0 0 0 0 2.75482 38.1341 0
187 0 12 0 0 0 0 0 2.53501 31.8602 0
187 0 13 0 0 0 0 0 2.34657 27.5301 0
187 0 14 0 0 0 0 0 2.16523 24.3936 0
187 0 15 0 0 0 0 0 1.97059 21.8412 0
187 0 16 0 0 0 0 0 1.74631 19.3833 0
187 0 17 0 0 0 0 0 1.48081 16.6393 0
187 0 18 0 0 0 0 0 1.16829 13.349 0
187 0 19 0 0 0 0 0 0.810041 9.40386 0
187 0 20 0 0 0 0 0 0.41522 4.87428 0
187 1 0 0 0 0 0 0 2.90033 81.5561 0
187 1 1 0 0 0 0 0 5.8489 165.462 0
187 1 2 0 0 0 0 0 8.63392 244.997 0
187 1 3 0 0 0 0 0 10.7925 304.626 0
187 1 4 0 0 0 0 0 11.7933 326.294 0
187 1 5 0 0 0 0 0 11.5361 306.717 0
187 1 6 0 0 0 0 0 10.3709 258.049 0
187 1 7 0 0 0 0 0 8.92868 202.04 0
187 1 8 0 0 0 0 0 7.63551 153.266 0
187 1 9 0 0 0 0 0 6.64995 117.007 0
187 1 10 0 0 0 0 0 5.92533 91.4653 0
187 1 11 0 0 0 0 0 5.38474 73.8692 0
187 1 12 0 0 0 0 0 4.95967 61.8416 0
187 1 13 0 0 0 0 0 4.59355 53.5262 0
187 1 14 0 0 0 0 0 4.23903 47.4579 0
187 1 15 0 0 0 0 0 3.85684 42.4716 0
187 1 16 0 0 0 0 0 3.41583 37.6388 0
187 1 17 0 0 0 0 0 2.89418 32.2452 0
187 1 18 0 0 0 0 0 2.28138 25.8119 0
187 1 19 0 0 0 0 0 1.58058 18.1479 0
187 1 20 0 0 0 0 0 0.809751 9.39397 0
187 2 0 0 0 0 0 0 4.31937 122.036 0
187 2 1 0 0 0 0 0 8.83456 251.813 0
187 2 2 0 0 0 0 0 13.2472 379.87 0
187 2 3 0 0 0 0 0 16.7693 479.637 0
187 2 4 0 0 0 0 0 18.3464 515.124 0
187 2 5 0 0 0 0 0 17.759 479.051 0
187 2 6 0 0 0 0 0 15.6216 392.807 0
187 2 7 0 0 0 0 0 13.1463 298.25 0
187 2 8 0 0 0 0 0 11.0618 220.343 0
187 2 9 0 0 0 0 0 9.58282 166.19 0
187 2 10 0 0 0 0 0 8.54069 129.637 0
187 2 11 0 0 0 0 0 7.77631 104.988 0
187 2 12 0 0 0 0 0 7.17523 88.2499 0
187 2 13 0 0 0 0 0 6.65274 76.632 0
187 2 14 0 0 0 0 0 6.14124 68.0474 0
187 2 15 0 0 0 0 0 5.58573 60.8807 0
187 2 16 0 0 0 0 0 4.94304 53.8567 0
187 2 17 0 0 0 0 0 4.18344 46.011 0
187 2 18 0 0 0 0 0 3.29358 36.716 0
187 2 19 0 0 0 0 0 2.2793 25.7416 0
187 2 20 0 0 0 0 0 1.16681 13.2988 0
187 3 0 0 0 0 0 0 5.47813 154.33 0
187 3 1 0 0 0 0 0 11.3329 322.878 0
187 3 2 0 0 0 0 0 17.2636 496.301 0
187 3 3 0 0 0 0 0 22.1481 636.646 0
187 3 4 0 0 0 0 0 24.3444 687.777 0
187 3 5 0 0 0 0 0 23.3905 634.235 0
187 3 6 0 0 0 0 0 20.2362 509.147 0
187 3 7 0 0 0 0 0 16.7284 376.389 0
187 3 8 0 0 0 0 0 13.9315 272.428 0
187 3 9 0 0 0 0 0 12.0537 203.965 0
187 3 10 0 0 0 0 0 10.7704 159.283 0
187 3 11 0 0 0 0 0 9.84035 129.737 0
187 3 12 0 0 0 0 0 9.10537 109.783 0
187 3 13 0 0 0 0 0 8.4569 95.8366 0
187 3 14 0 0 0 0 0 7.81194 85.3504 0
187 3 15 0 0 0 0 0 7.10412 76.4023 0
187 3 16 0 0 0 0 0 6.28175 67.4892 0
187 3 17 0 0 0 0 0 5.31009 57.4964 0
187 3 18 0 0 0 0 0 4.17494 45.7273 0
187 3 19 0 0 0 0 0 2.88568 31.9598 0
187 3 20 0 0 0 0 0 1.47595 16.4754 0
187 4 0 0 0 0 0 0 6.18156 171.808 0
187 4 1 0 0 0 0 0 12.8113 360.447 0
187 4 2 0 0 0 0 0 19.6352 558.31 0
187 4 3 0 0 0 0 0 25.355 721.447 0
