#Tick x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
62 0 0 0 0 0 0 0 2.26728 29.481 0
62 0 1 0 0 0 0 0 4.25233 54.9839 0
62 0 2 0 0 0 0 0 5.78484 74.3716 0
62 0 3 0 0 0 0 0 6.83543 87.5008 0
62 0 4 0 0 0 0 0 7.46534 95.0299 0
62 0 5 0 0 0 0 0 7.76328 97.5034 0
62 0 6 0 0 0 0 0 7.8203 95.6095 0
62 0 7 0 0 0 0 0 7.72896 90.7263 0
62 0 8 0 0 0 0 0 7.57863 84.8289 0
62 0 9 0 0 0 0 0 7.43606 79.6456 0
62 0 10 0 0 0 0 0 7.3332 76.0255 0
62 0 11 0 0 0 0 0 7.27039 73.9108 0
62 0 12 0 0 0 0 0 7.23091 72.7924 0
62 0 13 0 0 0 0 0 7.19043 72.0844 0
62 0 14 0 0 0 0 0 7.11622 71.2372 0
62 0 15 0 0 0 0 0 6.95819 69.6346 0
62 0 16 0 0 0 0 0 6.64001 66.4604 0
62 0 17 0 0 0 0 0 6.06059 60.679 0
62 0 18 0 0 0 0 0 5.11674 51.245 0
62 0 19 0 0 0 0 0 3.74882 37.5545 0
62 0 20 0 0 0 0 0 1.99226 19.9611 0
62 1 0 0 0 0 0 0 4.3162 57.1946 0
62 1 1 0 0 0 0 0 8.12783 107.766 0
62 1 2 0 0 0 0 0 11.1317 148.28 0
62 1 3 0 0 0 0 0 13.265 178.24 0
62 1 4 0 0 0 0 0 14.5899 197.087 0
62 1 5 0 0 0 0 0 15.2092 203.657 0
62 1 6 0 0 0 0 0 15.2591 198.034 0
62 1 7 0 0 0 0 0 14.9492 184.029 0
62 1 8 0 0 0 0 0 14.5129 167.6 0
62 1 9 0 0 0 0 0 14.1308 153.9 0
62 1 10 0 0 0 0 0 13.8733 144.871 0
62 1 11 0 0 0 0 0 13.7271 139.924 0
62 1 12 0 0 0 0 0 13.6418 137.448 0
62 1 13 0 0 0 0 0 13.5612 135.981 0
62 1 14 0 0 0 0 0 13.4188 134.331 0
62 1 15 0 0 0 0 0 13.1181 131.274 0
62 1 16 0 0 0 0 0 12.5146 125.25 0
62 1 17 0 0 0 0 0 11.4181 114.308 0
62 1 18 0 0 0 0 0 9.63555 96.4905 0
62 1 19 0 0 0 0 0 7.05647 70.6804 0
62 1 20 0 0 0 0 0 3.74885 37.5557 0
62 2 0 0 0 0 0 0 5.98557 81.3201 0
62 2 1 0 0 0 0 0 11.3508 155.865 0
62 2 2 0 0 0 0 0 15.7572 221.533 0
62 2 3 0 0 0 0 0 19.1006 277.056 0
62 2 4 0 0 0 0 0 21.3349 317.236 0
62 2 5 0 0 0 0 0 22.3507 331.886 0
62 2 6 0 0 0 0 0 22.2503 318.234 0
62 2 7 0 0 0 0 0 21.4073 284.499 0
62 2 8 0 0 0 0 0 20.3916 247.492 0
62 2 9 0 0 0 0 0 19.5796 218.72 0
62 2 10 0 0 0 0 0 19.0866 201.493 0
62 2 11 0 0 0 0 0 18.8273 192.679 0
62 2 12 0 0 0 0 0 18.6882 188.528 0
62 2 13 0 0 0 0 0 18.5691 186.252 0
62 2 14 0 0 0 0 0 18.3692 183.888 0
62 2 15 0 0 0 0 0 17.9523 179.633 0
62 2 16 0 0 0 0 0 17.1193 171.313 0
62 2 17 0 0 0 0 0 15.6108 156.256 0
62 2 18 0 0 0 0 0 13.1653 131.813 0
