#Tick x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
250 0 0 0 0 0 0 0 1.79618 55.0128 0
250 0 1 0 0 0 0 0 3.50446 107.115 0
250 0 2 0 0 0 0 0 4.9494 150.374 0
250 0 3 0 0 0 0 0 5.89226 176.703 0
250 0 4 0 0 0 0 0 6.16331 180.466 0
250 0 5 0 0 0 0 0 5.7943 163.048 0
250 0 6 0 0 0 0 0 5.01658 132.694 0
250 0 7 0 0 0 0 0 4.13041 99.857 0
250 0 8 0 0 0 0 0 3.35546 72.0097 0
250 0 9 0 0 0 0 0 2.7745 51.7747 0
250 0 10 0 0 0 0 0 2.37082 38.3673 0
250 0 11 0 0 0 0 0 2.09172 29.8481 0
250 0 12 0 0 0 0 0 1.88758 24.4727 0
250 0 13 0 0 0 0 0 1.72204 21 0
250 0 14 0 0 0 0 0 1.57004 18.5968 0
250 0 15 0 0 0 0 0 1.41415 16.6883 0
250 0 16 0 0 0 0 0 1.24195 14.8539 0
250 0 17 0 0 0 0 0 1.04511 12.7815 0
250 0 18 0 0 0 0 0 0.819426 10.2671 0
250 0 19 0 0 0 0 0 0.565518 7.23483 0
250 0 20 0 0 0 0 0 0.28904 3.74929 0
250 1 0 0 0 0 0 0 3.60946 110.438 0
250 1 1 0 0 0 0 0 7.14707 218.613 0
250 1 2 0 0 0 0 0 10.2801 313.243 0
250 1 3 0 0 0 0 0 12.4241 374.385 0
250 1 4 0 0 0 0 0 13.0695 385.006 0
250 1 5 0 0 0 0 0 12.2054 345.528 0
250 1 6 0 0 0 0 0 10.3802 275.67 0
250 1 7 0 0 0 0 0 8.35527 201.821 0
250 1 8 0 0 0 0 0 6.6608 141.81 0
250 1 9 0 0 0 0 0 5.45255 100.309 0
250 1 10 0 0 0 0 0 4.64586 73.9133 0
250 1 11 0 0 0 0 0 4.0996 57.5369 0
250 1 12 0 0 0 0 0 3.70238 47.296 0
250 1 13 0 0 0 0 0 3.37922 40.6644 0
250 1 14 0 0 0 0 0 3.08084 36.0346 0
250 1 15 0 0 0 0 0 2.77363 32.3192 0
250 1 16 0 0 0 0 0 2.43403 28.7272 0
250 1 17 0 0 0 0 0 2.04634 24.6753 0
250 1 18 0 0 0 0 0 1.60296 19.7858 0
250 1 19 0 0 0 0 0 1.10539 13.9216 0
250 1 20 0 0 0 0 0 0.564675 7.20756 0
250 2 0 0 0 0 0 0 5.35385 163.021 0
250 2 1 0 0 0 0 0 10.9133 333.38 0
250 2 2 0 0 0 0 0 16.2346 495.931 0
250 2 3 0 0 0 0 0 20.2337 613.592 0
250 2 4 0 0 0 0 0 21.4847 637.289 0
250 2 5 0 0 0 0 0 19.8634 565.958 0
250 2 6 0 0 0 0 0 16.3424 434.569 0
250 2 7 0 0 0 0 0 12.6815 304.518 0
250 2 8 0 0 0 0 0 9.79943 204.753 0
250 2 9 0 0 0 0 0 7.92009 141.701 0
250 2 10 0 0 0 0 0 6.73184 103.908 0
250 2 11 0 0 0 0 0 5.94885 81.245 0
250 2 12 0 0 0 0 0 5.38008 67.0961 0
250 2 13 0 0 0 0 0 4.91435 57.8827 0
250 2 14 0 0 0 0 0 4.48042 51.357 0
250 2 15 0 0 0 0 0 4.031 46.0326 0
250 2 16 0 0 0 0 0 3.53347 40.8365 0
250 2 17 0 0 0 0 0 2.96659 34.9847 0
250 2 18 0 0 0 0 0 2.3206 27.9773 0
250 2 19 0 0 0 0 0 1.5984 19.6411 0
250 2 20 0 0 0 0 0 0.815878 10.1537 0
250 3 0 0 0 0 0 0 6.8124 204.869 0
250 3 1 0 0 0 0 0 14.3557 434.97 0
250 3 2 0 0 0 0 0 23.018 703.942 0
250 3 3 0 0 0 0 0 30.2026 921.558 0
250 3 4 0 0 0 0 0 33.1096 991.824 0
250 3 5 0 0 0 0 0 29.7071 852.321 0
250 3 6 0 0 0 0 0 23.2022 616.692 0
250 3 7 0 0 0 0 0 16.7174 392.059 0
250 3 8 0 0 0 0 0 12.527 251.176 0
250 3 9 0 0 0 0 0 10.0213 170.133 0
250 3 10 0 0 0 0 0 8.55664 126.639 0
250 3 11 0 0 0 0 0 7.58149 99.7767 0
250 3 12 0 0 0 0 0 6.87156 82.9921 0
250 3 13 0 0 0 0 0 6.28385 71.9396 0
250 3 14 0 0 0 0 0 5.72965 63.9568 0
250 3 15 0 0 0 0 0 5.15129 57.3036 0
