#Tick x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
150 0 0 0 0 0 0 0 0.926699 18.9299 0
150 0 1 0 0 0 0 0 1.8277 37.6023 0
150 0 2 0 0 0 0 0 2.66472 55.2329 0
150 0 3 0 0 0 0 0 3.37899 70.1688 0
150 0 4 0 0 0 0 0 3.9005 80.1754 0
150 0 5 0 0 0 0 0 4.17596 83.4134 0
150 0 6 0 0 0 0 0 4.2038 79.6907 0
150 0 7 0 0 0 0 0 4.04346 70.8436 0
150 0 8 0 0 0 0 0 3.79104 59.957 0
150 0 9 0 0 0 0 0 3.53425 49.8579 0
150 0 10 0 0 0 0 0 3.32211 42.106 0
150 0 11 0 0 0 0 0 3.1609 36.8748 0
150 0 12 0 0 0 0 0 3.03055 33.5246 0
150 0 13 0 0 0 0 0 2.90204 31.1954 0
150 0 14 0 0 0 0 0 2.74799 29.1514 0
150 0 15 0 0 0 0 0 2.54642 26.8705 0
150 0 16 0 0 0 0 0 2.28181 24.0307 0
150 0 17 0 0 0 0 0 1.9458 20.4727 0
150 0 18 0 0 0 0 0 1.5379 16.1687 0
150 0 19 0 0 0 0 0 1.06598 11.1992 0
150 0 20 0 0 0 0 0 0.545918 5.73239 0
150 1 0 0 0 0 0 0 1.86886 39.0271 0
150 1 1 0 0 0 0 0 3.70989 78.3231 0
150 1 2 0 0 0 0 0 5.46277 116.854 0
150 1 3 0 0 0 0 0 7.00507 151.125 0
150 1 4 0 0 0 0 0 8.15001 175.039 0
150 1 5 0 0 0 0 0 8.73447 182.96 0
150 1 6 0 0 0 0 0 8.72416 173.431 0
150 1 7 0 0 0 0 0 8.27139 151.295 0
150 1 8 0 0 0 0 0 7.62739 124.778 0
150 1 9 0 0 0 0 0 7.01654 101.241 0
150 1 10 0 0 0 0 0 6.54324 84.0359 0
150 1 11 0 0 0 0 0 6.20529 73.0036 0
150 1 12 0 0 0 0 0 5.94411 66.2287 0
150 1 13 0 0 0 0 0 5.69219 61.6581 0
150 1 14 0 0 0 0 0 5.39109 57.6799 0
150 1 15 0 0 0 0 0 4.99605 53.2065 0
150 1 16 0 0 0 0 0 4.47649 47.5928 0
150 1 17 0 0 0 0 0 3.81646 40.5362 0
150 1 18 0 0 0 0 0 3.01558 31.9987 0
150 1 19 0 0 0 0 0 2.0897 22.1525 0
150 1 20 0 0 0 0 0 1.07001 11.3347 0
150 2 0 0 0 0 0 0 2.82626 60.826 0
150 2 1 0 0 0 0 0 5.65806 123.616 0
150 2 2 0 0 0 0 0 8.47293 189.109 0
150 2 3 0 0 0 0 0 11.0821 251.84 0
150 2 4 0 0 0 0 0 13.1062 299.205 0
150 2 5 0 0 0 0 0 14.082 315.185 0
150 2 6 0 0 0 0 0 13.8881 295.188 0
150 2 7 0 0 0 0 0 12.8283 249.111 0
150 2 8 0 0 0 0 0 11.5047 197.121 0
150 2 9 0 0 0 0 0 10.3596 153.955 0
150 2 10 0 0 0 0 0 9.55831 124.961 0
150 2 11 0 0 0 0 0 9.02969 107.577 0
150 2 12 0 0 0 0 0 8.64467 97.5073 0
150 2 13 0 0 0 0 0 8.28239 90.9821 0
150 2 14 0 0 0 0 0 7.84831 85.3165 0
150 2 15 0 0 0 0 0 7.27437 78.8074 0
150 2 16 0 0 0 0 0 6.51642 70.5059 0
150 2 17 0 0 0 0 0 5.55296 60.0113 0
150 2 18 0 0 0 0 0 4.38519 47.3205 0
150 2 19 0 0 0 0 0 3.03724 32.7242 0
150 2 20 0 0 0 0 0 1.55466 16.7309 0
150 3 0 0 0 0 0 0 3.77387 83.8416 0
150 3 1 0 0 0 0 0 7.60581 171.927 0
150 3 2 0 0 0 0 0 11.5673 268.644 0
150 3 3 0 0 0 0 0 15.4176 367.002 0
150 3 4 0 0 0 0 0 18.5231 445.738 0
150 3 5 0 0 0 0 0 19.9464 472.415 0
150 3 6 0 0 0 0 0 19.4224 437.368 0
150 3 7 0 0 0 0 0 17.4682 357.709 0
150 3 8 0 0 0 0 0 15.2204 271.934 0
150 3 9 0 0 0 0 0 13.4122 204.707 0
150 3 10 0 0 0 0 0 12.2597 163.066 0
