# x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
0 0 0 0 0 0 0 1.17573 28.7493 0
0 1 0 0 0 0 0 2.19431 52.595 0
0 2 0 0 0 0 0 2.99849 70.0189 0
0 3 0 0 0 0 0 3.66988 84.1815 0
0 4 0 0 0 0 0 4.40357 102.016 0
0 5 0 0 0 0 0 5.48411 133.401 0
0 6 0 0 0 0 0 7.27874 190.957 0
0 7 0 0 0 0 0 9.78146 274.313 0
0 8 0 0 0 0 0 12.4086 363.081 0
0 9 0 0 0 0 0 14.056 418.87 0
0 10 0 0 0 0 0 14.3852 429.864 0
0 11 0 0 0 0 0 14.068 419.276 0
0 12 0 0 0 0 0 14.349 430.226 0
0 13 0 0 0 0 0 14.805 448.181 0
0 14 0 0 0 0 0 14.3268 434.906 0
0 15 0 0 0 0 0 11.7869 351.555 0
0 16 0 0 0 0 0 8.30289 236.977 0
0 17 0 0 0 0 0 5.09799 133.606 0
0 18 0 0 0 0 0 3.01789 70.6838 0
0 19 0 0 0 0 0 1.71121 35.8687 0
0 20 0 0 0 0 0 0.785272 15.2318 0
1 0 0 0 0 0 0 2.42629 60.6251 0
1 1 0 0 0 0 0 4.4924 109.828 0
1 2 0 0 0 0 0 6.07119 144.114 0
1 3 0 0 0 0 0 7.34836 170.563 0
1 4 0 0 0 0 0 8.72622 203.453 0
1 5 0 0 0 0 0 10.7151 260.502 0
1 6 0 0 0 0 0 13.8714 360.793 0
1 7 0 0 0 0 0 18.1305 501.774 0
1 8 0 0 0 0 0 22.48 648.044 0
1 9 0 0 0 0 0 25.1752 738.893 0
1 10 0 0 0 0 0 25.7108 756.63 0
1 11 0 0 0 0 0 25.358 745.188 0
1 12 0 0 0 0 0 26.2292 777.77 0
1 13 0 0 0 0 0 27.5262 826.948 0
1 14 0 0 0 0 0 26.8453 809.833 0
1 15 0 0 0 0 0 22.1737 657.1 0
1 16 0 0 0 0 0 15.5593 439.95 0
1 17 0 0 0 0 0 9.57252 247.532 0
1 18 0 0 0 0 0 5.70345 131.372 0
1 19 0 0 0 0 0 3.26177 67.2231 0
1 20 0 0 0 0 0 1.5045 28.7141 0
2 0 0 0 0 0 0 3.70694 94.5428 0
2 1 0 0 0 0 0 6.80929 169.664 0
2 2 0 0 0 0 0 9.10606 219.71 0
2 3 0 0 0 0 0 10.9341 257.281 0
2 4 0 0 0 0 0 12.9239 304.701 0
2 5 0 0 0 0 0 15.7175 384.273 0
2 6 0 0 0 0 0 19.7441 510.597 0
2 7 0 0 0 0 0 24.7374 674.002 0
