# x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
0 0 0 0 0 0 0 1.21162 31.8969 0
0 1 0 0 0 0 0 2.25609 58.4042 0
0 2 0 0 0 0 0 3.07532 77.8591 0
0 3 0 0 0 0 0 3.7645 93.8207 0
0 4 0 0 0 0 0 4.52527 113.426 0
0 5 0 0 0 0 0 5.57122 144.125 0
0 6 0 0 0 0 0 7.00345 189.384 0
0 7 0 0 0 0 0 8.67956 244.191 0
0 8 0 0 0 0 0 10.2394 295.98 0
0 9 0 0 0 0 0 11.3078 331.671 0
0 10 0 0 0 0 0 11.8519 350.07 0
0 11 0 0 0 0 0 12.459 371.495 0
0 12 0 0 0 0 0 14.3201 437.19 0
0 13 0 0 0 0 0 16.0396 498.91 0
0 14 0 0 0 0 0 16.261 509.792 0
0 15 0 0 0 0 0 12.8491 396.014 0
0 16 0 0 0 0 0 8.51353 251.457 0
0 17 0 0 0 0 0 4.69323 125.954 0
0 18 0 0 0 0 0 2.77407 67.423 0
0 19 0 0 0 0 0 1.5987 35.6444 0
0 20 0 0 0 0 0 0.737589 15.4867 0
1 0 0 0 0 0 0 2.49675 66.7348 0
1 1 0 0 0 0 0 4.61433 121.119 0
1 2 0 0 0 0 0 6.22182 159.299 0
1 3 0 0 0 0 0 7.52332 188.855 0
1 4 0 0 0 0 0 8.92679 224.215 0
1 5 0 0 0 0 0 10.8221 278.978 0
1 6 0 0 0 0 0 13.3478 357.876 0
1 7 0 0 0 0 0 16.2159 450.782 0
1 8 0 0 0 0 0 18.8032 535.933 0
1 9 0 0 0 0 0 20.5052 592.25 0
1 10 0 0 0 0 0 21.2845 618.346 0
1 11 0 0 0 0 0 22.0176 644.538 0
1 12 0 0 0 0 0 23.9854 715.205 0
1 13 0 0 0 0 0 25.6497 777.211 0
1 14 0 0 0 0 0 25.1046 764.731 0
1 15 0 0 0 0 0 20.2212 604.244 0
1 16 0 0 0 0 0 13.9811 399.118 0
1 17 0 0 0 0 0 8.43815 220.491 0
1 18 0 0 0 0 0 5.174 123.014 0
1 19 0 0 0 0 0 3.02925 66.2444 0
1 20 0 0 0 0 0 1.40735 29.0231 0
2 0 0 0 0 0 0 3.80559 103.139 0
2 1 0 0 0 0 0 6.98156 185.6 0
2 2 0 0 0 0 0 9.31833 241.108 0
2 3 0 0 0 0 0 11.1658 282.512 0
2 4 0 0 0 0 0 13.1529 332.015 0
2 5 0 0 0 0 0 15.7878 407.354 0
2 6 0 0 0 0 0 19.0853 508.943 0
2 7 0 0 0 0 0 22.5281 618.64 0
2 8 0 0 0 0 0 25.3136 708.426 0
2 9 0 0 0 0 0 26.8736 758.452 0
2 10 0 0 0 0 0 27.3089 772.154 0
2 11 0 0 0 0 0 27.4723 779.043 0
2 12 0 0 0 0 0 28.2097 808.452 0
2 13 0 0 0 0 0 28.5206 825.83 0
2 14 0 0 0 0 0 26.9167 779.813 0
