# x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
0 0 0 0 0 0 0 1.87871 33.851 0
0 1 0 0 0 0 0 3.43943 59.3997 0
0 2 0 0 0 0 0 4.5284 73.3315 0
0 3 0 0 0 0 0 5.19977 78.4293 0
0 4 0 0 0 0 0 5.63586 80.8345 0
0 5 0 0 0 0 0 6.02892 86.29 0
0 6 0 0 0 0 0 6.50361 97.9056 0
0 7 0 0 0 0 0 7.10417 116.072 0
0 8 0 0 0 0 0 7.81404 139.333 0
0 9 0 0 0 0 0 8.7329 170.56 0
0 10 0 0 0 0 0 10.4315 229.195 0
0 11 0 0 0 0 0 14.6851 376.596 0
0 12 0 0 0 0 0 19.2728 535.98 0
0 13 0 0 0 0 0 22.1455 636.731 0
0 14 0 0 0 0 0 19.3144 541.354 0
0 15 0 0 0 0 0 14.5025 379.604 0
0 16 0 0 0 0 0 9.69735 221.423 0
0 17 0 0 0 0 0 7.19609 147.531 0
0 18 0 0 0 0 0 5.34484 101.592 0
0 19 0 0 0 0 0 3.58262 64.3558 0
0 20 0 0 0 0 0 1.7995 31.1087 0
1 0 0 0 0 0 0 3.60343 65.0765 0
1 1 0 0 0 0 0 6.5881 113.898 0
1 2 0 0 0 0 0 8.65994 140.118 0
1 3 0 0 0 0 0 9.93064 149.347 0
1 4 0 0 0 0 0 10.756 153.583 0
1 5 0 0 0 0 0 11.5011 163.733 0
1 6 0 0 0 0 0 12.3937 185.375 0
1 7 0 0 0 0 0 13.4946 218.434 0
1 8 0 0 0 0 0 14.7576 259.626 0
1 9 0 0 0 0 0 16.3513 313.674 0
1 10 0 0 0 0 0 19.4213 419.63 0
1 11 0 0 0 0 0 27.5234 700.395 0
1 12 0 0 0 0 0 59.497 1808.29 0
1 13 0 0 0 0 0 65.1119 2005.18 0
1 14 0 0 0 0 0 59.599 1819.4 0
1 15 0 0 0 0 0 27.1977 707.069 0
1 16 0 0 0 0 0 17.9946 404.148 0
1 17 0 0 0 0 0 13.3638 268.184 0
1 18 0 0 0 0 0 9.95793 185.047 0
1 19 0 0 0 0 0 6.69198 117.493 0
1 20 0 0 0 0 0 3.3671 56.8957 0
2 0 0 0 0 0 0 5.00146 89.7064 0
2 1 0 0 0 0 0 9.14234 156.816 0
2 2 0 0 0 0 0 12.0177 192.663 0
2 3 0 0 0 0 0 13.7874 205.222 0
2 4 0 0 0 0 0 14.9453 211.163 0
2 5 0 0 0 0 0 15.988 225.277 0
2 6 0 0 0 0 0 17.2137 254.675 0
2 7 0 0 0 0 0 18.669 297.926 0
2 8 0 0 0 0 0 20.2603 349.431 0
2 9 0 0 0 0 0 22.1552 413.432 0
2 10 0 0 0 0 0 25.7241 536.526 0
2 11 0 0 0 0 0 36.2848 902.527 0
2 12 0 0 0 0 0 70.8512 2100.64 0
2 13 0 0 0 0 0 78.4956 2368.83 0
2 14 0 0 0 0 0 70.9117 2113.44 0
2 15 0 0 0 0 0 35.5858 903.65 0
2 16 0 0 0 0 0 23.4566 505.778 0
2 17 0 0 0 0 0 17.7021 340.726 0
2 18 0 0 0 0 0 13.3046 237.207 0
2 19 0 0 0 0 0 8.98948 151.524 0
2 20 0 0 0 0 0 4.53911 73.7017 0
3 0 0 0 0 0 0 5.92766 103.626 0
3 1 0 0 0 0 0 10.8629 181.617 0
3 2 0 0 0 0 0 14.3346 224.163 0
3 3 0 0 0 0 0 16.5189 240.341 0
3 4 0 0 0 0 0 17.9788 249.154 0
3 5 0 0 0 0 0 19.2936 267.745 0
3 6 0 0 0 0 0 20.8031 304.003 0
3 7 0 0 0 0 0 22.5347 355.169 0
3 8 0 0 0 0 0 24.3088 412.156 0
3 9 0 0 0 0 0 26.1811 474.985 0
3 10 0 0 0 0 0 29.3068 582.624 0
3 11 0 0 0 0 0 37.3162 860.42 0
3 12 0 0 0 0 0 69.122 1963.36 0
3 13 0 0 0 0 0 74.4839 2153.39 0
3 14 0 0 0 0 0 68.599 1958.46 0
3 15 0 0 0 0 0 35.635 833.393 0
3 16 0 0 0 0 0 25.6357 514.188 0
3 17 0 0 0 0 0 19.9424 358.842 0
3 18 0 0 0 0 0 15.2107 254.486 0
3 19 0 0 0 0 0 10.3687 164.51 0
3 20 0 0 0 0 0 5.26375 80.6437 0
4 0 0 0 0 0 0 6.33884 105.168 0
4 1 0 0 0 0 0 11.6884 185.858 0
4 2 0 0 0 0 0 15.5613 232.487 0
4 3 0 0 0 0 0 18.105 253.524 0
4 4 0 0 0 0 0 19.8696 267.479 0
4 5 0 0 0 0 0 21.473 292.514 0
4 6 0 0 0 0 0 23.5299 345.56 0
4 7 0 0 0 0 0 25.8393 415.504 0
4 8 0 0 0 0 0 28.1119 489.095 0
4 9 0 0 0 0 0 29.7131 542.232 0
4 10 0 0 0 0 0 31.5905 606.567 0
4 11 0 0 0 0 0 35.5945 745.799 0
4 12 0 0 0 0 0 39.8237 894.468 0
4 13 0 0 0 0 0 41.9976 974.792 0
4 14 0 0 0 0 0 38.1127 850.315 0
4 15 0 0 0 0 0 31.8647 652.202 0
4 16 0 0 0 0 0 25.2308 453.044 0
4 17 0 0 0 0 0 20.4743 335.527 0
4 18 0 0 0 0 0 15.9068 244.441 0
4 19 0 0 0 0 0 10.9619 160.709 0
4 20 0 0 0 0 0 5.60192 79.6589 0
5 0 0 0 0 0 0 6.33855 97.0086 0
5 1 0 0 0 0 0 11.7951 173.909 0
5 2 0 0 0 0 0 15.9065 222.456 0
