# x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
0 0 0 0 0 0 0 0.462676 9.83747 0
0 1 0 0 0 0 0 0.898858 18.2067 0
0 2 0 0 0 0 0 1.30189 24.3144 0
0 3 0 0 0 0 0 1.69089 28.3055 0
0 4 0 0 0 0 0 2.09846 30.9994 0
0 5 0 0 0 0 0 2.55055 33.4069 0
0 6 0 0 0 0 0 3.05383 36.4296 0
0 7 0 0 0 0 0 3.6061 41.1051 0
0 8 0 0 0 0 0 4.23695 49.6827 0
0 9 0 0 0 0 0 5.32943 76.7631 0
0 10 0 0 0 0 0 7.64193 149.111 0
0 11 0 0 0 0 0 10.0942 230.94 0
0 12 0 0 0 0 0 11.6194 289.402 0
0 13 0 0 0 0 0 10.2181 255.521 0
0 14 0 0 0 0 0 7.58654 184.457 0
0 15 0 0 0 0 0 4.641 101.573 0
0 16 0 0 0 0 0 2.86225 55.7622 0
0 17 0 0 0 0 0 1.72844 29.2204 0
0 18 0 0 0 0 0 1.05871 15.977 0
0 19 0 0 0 0 0 0.624991 8.90475 0
0 20 0 0 0 0 0 0.293897 4.11357 0
1 0 0 0 0 0 0 0.947729 20.7107 0
1 1 0 0 0 0 0 1.82114 37.8026 0
1 2 0 0 0 0 0 2.59954 49.481 0
1 3 0 0 0 0 0 3.33145 56.4004 0
1 4 0 0 0 0 0 4.10437 60.907 0
1 5 0 0 0 0 0 4.98386 65.3748 0
1 6 0 0 0 0 0 5.978 71.2992 0
1 7 0 0 0 0 0 7.04628 79.5966 0
1 8 0 0 0 0 0 8.18094 92.73 0
1 9 0 0 0 0 0 9.88195 130.757 0
1 10 0 0 0 0 0 12.7955 217.98 0
1 11 0 0 0 0 0 15.8117 318.407 0
1 12 0 0 0 0 0 17.3945 384.788 0
1 13 0 0 0 0 0 15.5478 347.887 0
1 14 0 0 0 0 0 11.9376 260.377 0
1 15 0 0 0 0 0 7.88232 156.948 0
1 16 0 0 0 0 0 5.09362 91.8008 0
1 17 0 0 0 0 0 3.20292 51.1749 0
1 18 0 0 0 0 0 2.01237 29.3302 0
1 19 0 0 0 0 0 1.20307 16.7837 0
1 20 0 0 0 0 0 0.568702 7.83995 0
2 0 0 0 0 0 0 1.48841 34.0202 0
2 1 0 0 0 0 0 2.80458 60.6521 0
