# x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
0 0 0 0 0 0 0 1.15714 32.5299 0
0 1 0 0 0 0 0 2.17648 60.5129 0
0 2 0 0 0 0 0 3.00923 82.4601 0
0 3 0 0 0 0 0 3.71718 100.667 0
0 4 0 0 0 0 0 4.41253 119.12 0
0 5 0 0 0 0 0 5.16469 140.274 0
0 6 0 0 0 0 0 5.95245 163.409 0
0 7 0 0 0 0 0 6.70296 186.017 0
0 8 0 0 0 0 0 7.40357 207.713 0
0 9 0 0 0 0 0 8.22709 234.581 0
0 10 0 0 0 0 0 9.52829 279.016 0
0 11 0 0 0 0 0 11.4932 347.522 0
0 12 0 0 0 0 0 13.2689 410.54 0
0 13 0 0 0 0 0 13.6377 425.83 0
0 14 0 0 0 0 0 11.7818 364.98 0
0 15 0 0 0 0 0 8.68263 261.893 0
0 16 0 0 0 0 0 5.64704 161.762 0
0 17 0 0 0 0 0 3.54326 94.6053 0
0 18 0 0 0 0 0 2.21233 54.8624 0
0 19 0 0 0 0 0 1.30889 30.4799 0
0 20 0 0 0 0 0 0.61265 13.6835 0
1 0 0 0 0 0 0 2.27359 63.8778 0
1 1 0 0 0 0 0 4.26892 118.555 0
1 2 0 0 0 0 0 5.88825 161.029 0
1 3 0 0 0 0 0 7.2565 195.917 0
1 4 0 0 0 0 0 8.59672 231.128 0
1 5 0 0 0 0 0 10.0405 271.303 0
1 6 0 0 0 0 0 11.5327 314.536 0
1 7 0 0 0 0 0 12.9121 355.274 0
1 8 0 0 0 0 0 14.1258 391.827 0
1 9 0 0 0 0 0 15.4511 434.113 0
1 10 0 0 0 0 0 17.4512 501.99 0
1 11 0 0 0 0 0 20.407 605.377 0
1 12 0 0 0 0 0 22.9738 697.622 0
1 13 0 0 0 0 0 23.2754 713.461 0
1 14 0 0 0 0 0 20.0913 610.332 0
1 15 0 0 0 0 0 14.9791 441.935 0
1 16 0 0 0 0 0 9.97859 278.795 0
1 17 0 0 0 0 0 6.43492 167.415 0
1 18 0 0 0 0 0 4.1082 99.4034 0
1 19 0 0 0 0 0 2.46636 56.1679 0
1 20 0 0 0 0 0 1.16357 25.4625 0
2 0 0 0 0 0 0 3.26292 91.2569 0
2 1 0 0 0 0 0 6.12372 169.201 0
2 2 0 0 0 0 0 8.44757 229.69 0
2 3 0 0 0 0 0 10.4332 279.984 0
2 4 0 0 0 0 0 12.4177 331.965 0
2 5 0 0 0 0 0 14.5791 391.882 0
2 6 0 0 0 0 0 16.7654 454.455 0
2 7 0 0 0 0 0 18.6357 507.852 0
2 8 0 0 0 0 0 20.0085 546.061 0
2 9 0 0 0 0 0 21.1924 580.601 0
2 10 0 0 0 0 0 22.8567 635.677 0
2 11 0 0 0 0 0 25.2713 721.284 0
2 12 0 0 0 0 0 27.2174 794.77 0
2 13 0 0 0 0 0 26.8718 792.14 0
2 14 0 0 0 0 0 23.266 678.873 0
2 15 0 0 0 0 0 17.7706 502.043 0
2 16 0 0 0 0 0 12.3869 330.779 0
2 17 0 0 0 0 0 8.3389 207.487 0
2 18 0 0 0 0 0 5.50405 127.848 0
2 19 0 0 0 0 0 3.37505 74.1044 0
2 20 0 0 0 0 0 1.61043 34.084 0
3 0 0 0 0 0 0 4.00358 110.624 0
3 1 0 0 0 0 0 7.53438 205.618 0
3 2 0 0 0 0 0 10.453 280.763 0
3 3 0 0 0 0 0 13.0503 346.508 0
3 4 0 0 0 0 0 15.8306 420.408 0
3 5 0 0 0 0 0 19.0262 510.352 0
3 6 0 0 0 0 0 22.2798 604.111 0
3 7 0 0 0 0 0 24.7527 672.677 0
3 8 0 0 0 0 0 25.8192 693.913 0
3 9 0 0 0 0 0 25.8308 682.14 0
3 10 0 0 0 0 0 25.8798 679.485 0
3 11 0 0 0 0 0 26.5299 705.771 0
3 12 0 0 0 0 0 27.0786 737.053 0
3 13 0 0 0 0 0 25.983 714.362 0
3 14 0 0 0 0 0 22.6432 617.145 0
3 15 0 0 0 0 0 17.8753 470.958 0
3 16 0 0 0 0 0 13.1517 327.97 0
3 17 0 0 0 0 0 9.33215 218.075 0
3 18 0 0 0 0 0 6.39572 140.54 0
3 19 0 0 0 0 0 4.01472 83.9322 0
3 20 0 0 0 0 0 1.93973 39.2574 0
4 0 0 0 0 0 0 4.39953 118.769 0
4 1 0 0 0 0 0 8.33644 222.332 0
4 2 0 0 0 0 0 11.7084 307.758 0
4 3 0 0 0 0 0 14.9111 388.986 0
4 4 0 0 0 0 0 18.6572 490.368 0
4 5 0 0 0 0 0 23.5605 632.792 0
4 6 0 0 0 0 0 28.8782 787.636 0
4 7 0 0 0 0 0 32.8731 900.449 0
4 8 0 0 0 0 0 33.4643 896.65 0
4 9 0 0 0 0 0 31.2165 805.879 0
4 10 0 0 0 0 0 28.2353 699.645 0
4 11 0 0 0 0 0 26.2541 639.77 0
4 12 0 0 0 0 0 25.0827 616.162 0
4 13 0 0 0 0 0 23.3043 575.098 0
4 14 0 0 0 0 0 20.4862 502.769 0
4 15 0 0 0 0 0 16.8119 401.287 0
4 16 0 0 0 0 0 13.0843 298.997 0
4 17 0 0 0 0 0 9.74587 211.116 0
4 18 0 0 0 0 0 6.90759 142.16 0
4 19 0 0 0 0 0 4.42755 87.3686 0
4 20 0 0 0 0 0 2.16357 41.5321 0
5 0 0 0 0 0 0 4.44608 115.595 0
5 1 0 0 0 0 0 8.5122 218.858 0
5 2 0 0 0 0 0 12.1585 308.948 0
5 3 0 0 0 0 0 15.8535 402.07 0
5 4 0 0 0 0 0 20.5191 529.295 0
5 5 0 0 0 0 0 27.1408 722.09 0
5 6 0 0 0 0 0 36.9877 1024.46 0
5 7 0 1 1 0 0 43.7575 1177.89 1
5 8 0 1 1 0 0 46.1981 1251.23 1
5 9 0 1 1 0 0 39.2252 989.631 1
5 10 0 0 0 0 0 31.5203 751.168 0
5 11 0 0 0 0 0 26.1351 577.133 0
5 12 0 0 0 0 0 23.8902 522.595 0
5 13 0 0 0 0 0 21.8517 480.224 0
5 14 0 0 0 0 0 19.2594 423.319 0
5 15 0 0 0 0 0 16.1466 348.777 0
5 16 0 0 0 0 0 12.941 270.503 0
5 17 0 0 0 0 0 9.93372 199.241 0
5 18 0 0 0 0 0 7.19955 138.513 0
5 19 0 0 0 0 0 4.68445 87.041 0
5 20 0 0 0 0 0 2.30895 41.9265 0
6 0 0 0 0 0 0 4.23374 104.259 0
6 1 0 0 0 0 0 8.20263 200.132 0
6 2 0 0 0 0 0 11.9198 288.488 0
6 3 0 0 0 0 0 15.843 384.792 0
6 4 0 0 0 0 0 20.8881 518.947 0
6 5 0 0 0 0 0 28.4872 738.048 0
6 6 0 0 0 0 0 41.0143 1124.2 0
6 7 0 1 1 0 0 71.8752 2128.29 1
6 8 0 1 1 0 0 74.3369 2169.31 1
6 9 0 1 1 0 0 65.8157 1864.74 1
6 10 0 1 1 0 0 34.1939 770.925 1
6 11 0 1 1 0 0 27.0717 534.23 1
6 12 0 0 0 0 0 25.6851 533.083 0
6 13 0 0 0 0 0 23.3508 487.78 0
6 14 0 0 0 0 0 20.0849 416.689 0
6 15 0 0 0 0 0 16.4986 334.368 0
6 16 0 0 0 0 0 13.1043 256.258 0
6 17 0 0 0 0 0 10.1173 190.43 0
6 18 0 0 0 0 0 7.40141 134.268 0
6 19 0 0 0 0 0 4.85719 85.5284 0
6 20 0 0 0 0 0 2.40782 41.5892 0
7 0 0 0 0 0 0 3.90008 89.5183 0
7 1 0 0 0 0 0 7.63686 174.095 0
7 2 0 0 0 0 0 11.2404 255.053 0
7 3 0 0 0 0 0 15.0573 343.725 0
7 4 0 0 0 0 0 19.7669 460.861 0
7 5 0 0 0 0 0 26.61 648.805 0
7 6 0 1 1 0 0 38.4979 994.349 1
7 7 0 1 1 0 0 69.7521 2008.27 1
7 8 0 1 1 0 0 75.064 2173.44 1
7 9 0 1 1 0 0 67.0921 1878.93 1
7 10 0 1 1 0 0 38.1213 862.068 1
7 11 0 1 1 0 0 34.1419 731.731 1
7 12 0 1 1 0 0 34.3363 762.746 1
7 13 0 0 0 0 0 31.1267 719.239 0
7 14 0 0 0 0 0 24.5167 540.564 0
7 15 0 0 0 0 0 17.8406 359.92 0
7 16 0 0 0 0 0 13.5897 257.495 0
7 17 0 0 0 0 0 10.3743 187.611 0
7 18 0 0 0 0 0 7.59886 132.49 0
7 19 0 0 0 0 0 5.00998 85.0853 0
7 20 0 0 0 0 0 2.49349 41.6808 0
8 0 0 0 0 0 0 3.56306 75.4423 0
8 1 0 0 0 0 0 7.02693 148.076 0
8 2 0 0 0 0 0 10.4022 218.462 0
8 3 0 0 0 0 0 13.8704 292.1 0
8 4 0 0 0 0 0 17.7704 378.451 0
8 5 0 0 0 0 0 22.9218 507.218 0
8 6 0 0 0 0 0 30.9759 734.61 0
8 7 0 1 1 0 0 56.8272 1552.39 1
8 8 0 1 1 0 0 60.6905 1652.7 1
8 9 0 1 1 0 0 58.5591 1567.4 1
8 10 0 1 1 0 0 38.6969 855.06 1
8 11 0 1 1 0 0 57.587 1492.82 1
8 12 0 1 1 0 0 61.8135 1675.83 1
8 13 0 0 0 0 0 56.6563 1573.73 0
8 14 0 1 1 0 0 28.7211 646.73 1
8 15 0 0 0 0 0 19.4049 398.14 0
8 16 0 0 0 0 0 14.1794 267.261 0
8 17 0 0 0 0 0 10.7118 191.215 0
8 18 0 0 0 0 0 7.86054 135.579 0
8 19 0 0 0 0 0 5.20972 88.0118 0
8 20 0 0 0 0 0 2.60428 43.5127 0
9 0 0 0 0 0 0 3.28957 64.3405 0
9 1 0 0 0 0 0 6.50894 126.78 0
9 2 0 0 0 0 0 9.63424 186.666 0
9 3 0 0 0 0 0 12.7018 244.722 0
9 4 0 0 0 0 0 15.7955 302.754 0
9 5 0 0 0 0 0 19.1506 370.49 0
9 6 0 0 0 0 0 23.4831 471.791 0
9 7 0 0 0 0 0 27.2861 561.442 0
9 8 0 0 0 0 0 29.8751 614.885 0
9 9 0 0 0 0 0 30.8191 620.135 0
9 10 0 1 1 0 0 36.9468 787.392 1
9 11 0 1 1 0 0 62.2919 1658.99 1
9 12 0 2 2 0 0 68.2088 1872.22 1
9 13 0 0 0 0 0 62.181 1756.89 0
9 14 0 0 0 0 0 32.6857 794.088 0
9 15 0 0 0 0 0 20.198 418.48 0
9 16 0 0 0 0 0 14.6778 279.103 0
9 17 0 0 0 0 0 11.1586 202.267 0
9 18 0 0 0 0 0 8.28231 146.824 0
