# x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
0 0 0 0 0 0 0 1.10544 31.0992 0
0 1 0 0 0 0 0 2.09141 58.2585 0
0 2 0 0 0 0 0 2.91498 80.1662 0
0 3 0 0 0 0 0 3.62805 98.754 0
0 4 0 0 0 0 0 4.32507 117.378 0
0 5 0 0 0 0 0 5.0635 138.067 0
0 6 0 0 0 0 0 5.82544 160.215 0
0 7 0 0 0 0 0 6.55885 182.053 0
0 8 0 0 0 0 0 7.27022 203.909 0
0 9 0 0 0 0 0 8.08968 230.464 0
0 10 0 0 0 0 0 9.19265 267.967 0
0 11 0 0 0 0 0 10.5177 314.378 0
0 12 0 0 0 0 0 11.4874 349.644 0
0 13 0 0 0 0 0 11.3552 347.784 0
0 14 0 0 0 0 0 9.81654 298.088 0
0 15 0 0 0 0 0 7.44292 220.222 0
0 16 0 0 0 0 0 5.09497 143.906 0
0 17 0 0 0 0 0 3.31372 87.8206 0
0 18 0 0 0 0 0 2.10228 52.0209 0
0 19 0 0 0 0 0 1.25133 29.1806 0
0 20 0 0 0 0 0 0.587206 13.1637 0
1 0 0 0 0 0 0 2.16381 60.7704 0
1 1 0 0 0 0 0 4.0869 113.582 0
1 2 0 0 0 0 0 5.68329 155.785 0
1 3 0 0 0 0 0 7.0572 191.233 0
1 4 0 0 0 0 0 8.39572 226.553 0
1 5 0 0 0 0 0 9.80781 265.574 0
1 6 0 0 0 0 0 11.2474 306.699 0
1 7 0 0 0 0 0 12.5976 345.945 0
1 8 0 0 0 0 0 13.8469 383.174 0
1 9 0 0 0 0 0 15.2093 426.294 0
1 10 0 0 0 0 0 16.9709 485.735 0
1 11 0 0 0 0 0 19.0189 557.842 0
1 12 0 0 0 0 0 20.4114 609.848 0
1 13 0 0 0 0 0 19.9592 600.114 0
1 14 0 0 0 0 0 17.2214 512.913 0
1 15 0 0 0 0 0 13.1487 380.816 0
1 16 0 0 0 0 0 9.14231 252.192 0
1 17 0 0 0 0 0 6.06383 156.781 0
1 18 0 0 0 0 0 3.9168 94.6401 0
1 19 0 0 0 0 0 2.36135 53.8722 0
1 20 0 0 0 0 0 1.11608 24.5176 0
2 0 0 0 0 0 0 3.09482 86.4165 0
2 1 0 0 0 0 0 5.84134 161.291 0
2 2 0 0 0 0 0 8.1196 220.905 0
2 3 0 0 0 0 0 10.0912 271.149 0
2 4 0 0 0 0 0 12.0345 321.789 0
2 5 0 0 0 0 0 14.0969 377.969 0
2 6 0 0 0 0 0 16.1624 435.641 0
2 7 0 0 0 0 0 17.9793 486.161 0
2 8 0 0 0 0 0 19.4405 526.295 0
2 9 0 0 0 0 0 20.7779 565.061 0
2 10 0 0 0 0 0 22.38 617.638 0
2 11 0 0 0 0 0 24.1521 681.306 0
2 12 0 0 0 0 0 25.1625 723.475 0
2 13 0 0 0 0 0 24.1846 700.099 0
2 14 0 0 0 0 0 20.868 597.935 0
2 15 0 0 0 0 0 16.1813 449.841 0
2 16 0 0 0 0 0 11.5835 306.111 0
2 17 0 0 0 0 0 7.93552 196.585 0
2 18 0 0 0 0 0 5.26972 122.359 0
2 19 0 0 0 0 0 3.23771 71.251 0
2 20 0 0 0 0 0 1.54642 32.8638 0
3 0 0 0 0 0 0 3.79337 104.548 0
3 1 0 0 0 0 0 7.17431 195.421 0
3 2 0 0 0 0 0 10.0139 268.624 0
3 3 0 0 0 0 0 12.5397 332.264 0
3 4 0 0 0 0 0 15.1404 399.744 0
3 5 0 0 0 0 0 17.9956 476.97 0
3 6 0 0 0 0 0 20.8457 554.848 0
3 7 0 0 0 0 0 23.131 614.75 0
3 8 0 0 0 0 0 24.4019 641.101 0
3 9 0 1 1 0 0 24.8889 644.425 1
3 10 0 0 0 0 0 25.3053 654.249 0
3 11 0 0 0 0 0 25.8366 677.123 0
3 12 0 0 0 0 0 25.947 695.232 0
3 13 0 0 0 0 0 24.4726 661.551 0
3 14 0 0 0 0 0 21.2307 569.745 0
3 15 0 0 0 0 0 16.8557 438.534 0
3 16 0 0 0 0 0 12.5431 310.488 0
3 17 0 0 0 0 0 8.95764 208.778 0
3 18 0 0 0 0 0 6.1471 135.147 0
3 19 0 0 0 0 0 3.85939 80.9072 0
3 20 0 0 0 0 0 1.86529 37.9177 0
4 0 0 0 0 0 0 4.17668 112.406 0
4 1 0 0 0 0 0 7.94406 211.269 0
4 2 0 0 0 0 0 11.1971 293.357 0
4 3 0 0 0 0 0 14.2288 368.792 0
4 4 0 0 0 0 0 17.5551 454.914 0
4 5 0 0 0 0 0 21.5727 564.402 0
4 6 0 0 0 0 0 25.7363 675.618 0
4 7 0 0 0 0 0 29.1163 763.72 0
4 8 0 0 0 0 0 30.1001 770.346 0
4 9 0 2 2 0 0 29.1602 723.918 1
4 10 0 0 0 0 0 27.2572 654.358 0
4 11 0 1 1 0 0 25.5083 598.266 1
4 12 0 0 0 0 0 24.5752 592.059 0
4 13 0 1 1 0 0 22.6925 551.148 1
4 14 0 0 0 0 0 19.8369 480.496 0
4 15 0 0 0 0 0 16.2423 383.95 0
