# x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
0 0 0 0 0 0 0 0.539138 12.6642 0
0 1 0 0 0 0 0 1.04317 23.5898 0
0 2 0 0 0 0 0 1.5091 31.9903 0
0 3 0 0 0 0 0 1.97797 38.3417 0
0 4 0 0 0 0 0 2.51546 43.7954 0
0 5 0 0 0 0 0 3.18997 49.9131 0
0 6 0 0 0 0 0 4.05901 58.7675 0
0 7 0 0 0 0 0 5.14035 72.7567 0
0 8 0 0 0 0 0 6.52183 97.9165 0
0 9 0 0 0 0 0 8.06828 138.218 0
0 10 0 0 0 0 0 9.06364 172.439 0
0 11 0 0 0 0 0 9.0785 186.097 0
0 12 0 0 0 0 0 7.75189 158.287 0
0 13 0 0 0 0 0 6.10927 120.615 0
0 14 0 0 0 0 0 4.28698 75.6109 0
0 15 0 0 0 0 0 3.03864 49.3338 0
0 16 0 0 0 0 0 2.0461 29.7684 0
0 17 0 0 0 0 0 1.48308 22.3076 0
0 18 0 0 0 0 0 1.03323 16.1664 0
0 19 0 0 0 0 0 0.654096 10.5385 0
0 20 0 0 0 0 0 0.317517 5.20761 0
1 0 0 0 0 0 0 1.08772 25.8197 0
1 1 0 0 0 0 0 2.08547 47.5194 0
1 2 0 0 0 0 0 2.97854 63.2867 0
1 3 0 0 0 0 0 3.85231 74.2156 0
1 4 0 0 0 0 0 4.84992 83.0387 0
1 5 0 0 0 0 0 6.12275 93.1854 0
1 6 0 0 0 0 0 7.81034 108.919 0
1 7 0 0 0 0 0 10.1173 137.732 0
1 8 0 0 0 0 0 12.902 181.602 0
1 9 0 0 0 0 0 17.0131 281.747 0
1 10 0 0 0 0 0 18.4933 332.431 0
1 11 0 0 0 0 0 18.8884 394.009 0
1 12 0 0 0 0 0 14.5383 286.75 0
1 13 0 0 0 0 0 11.2232 210.315 0
1 14 0 0 0 0 0 7.88917 130.543 0
1 15 0 0 0 0 0 5.67831 87.2633 0
1 16 0 0 0 0 0 3.92692 55.6434 0
1 17 0 0 0 0 0 2.85709 42.1037 0
1 18 0 0 0 0 0 1.9931 30.586 0
1 19 0 0 0 0 0 1.26385 19.9902 0
1 20 0 0 0 0 0 0.61429 9.89709 0
2 0 0 0 0 0 0 1.66564 40.3361 0
2 1 0 0 0 0 0 3.14045 72.673 0
2 2 0 0 0 0 0 4.37954 93.6561 0
2 3 0 0 0 0 0 5.52554 105.689 0
2 4 0 0 0 0 0 6.82033 114.033 0
2 5 0 0 0 0 0 8.52542 125.027 0
2 6 0 0 0 0 0 10.8765 144.755 0
2 7 0 0 0 0 0 14.1827 182.179 0
2 8 0 0 0 0 0 18.9554 256.586 0
2 9 0 0 0 0 0 23.2551 327.929 0
2 10 0 1 1 0 0 24.2991 352.671 1
2 11 0 0 0 0 0 24.8235 483.663 0
2 12 0 0 0 0 0 18.9433 344.192 0
2 13 0 0 0 0 0 14.2975 239.879 0
2 14 0 0 0 0 0 10.1888 148.253 0
2 15 0 0 0 0 0 7.58126 105.468 0
2 16 0 0 0 0 0 5.50481 75.0584 0
2 17 0 0 0 0 0 4.02979 57.561 0
2 18 0 0 0 0 0 2.82032 42.0058 0
2 19 0 0 0 0 0 1.79395 27.5705 0
2 20 0 0 0 0 0 0.873844 13.6914 0
3 0 0 0 0 0 0 2.27701 56.5476 0
3 1 0 0 0 0 0 4.20027 99.2252 0
3 2 0 0 0 0 0 5.673 122.622 0
3 3 0 0 0 0 0 6.91088 131.414 0
3 4 0 0 0 0 0 8.28428 135.105 0
3 5 0 0 0 0 0 10.1773 143.902 0
3 6 0 0 0 0 0 12.8513 163.97 0
3 7 0 0 0 0 0 16.6526 202.272 0
3 8 0 0 0 0 0 21.5008 263.597 0
3 9 0 2 2 0 0 31.4056 521.147 1
3 10 0 1 1 0 0 26.1933 345.6 1
3 11 0 0 0 0 0 24.2082 357.2 0
3 12 0 0 0 0 0 19.7558 304.939 0
3 13 0 0 0 0 0 15.42 219.608 0
3 14 0 0 0 0 0 11.6178 148.765 0
3 15 0 0 0 0 0 8.92747 113.589 0
3 16 0 0 0 0 0 6.70421 87.5235 0
3 17 0 0 0 0 0 4.94816 68.0886 0
3 18 0 0 0 0 0 3.48178 49.9915 0
3 19 0 0 0 0 0 2.22483 32.988 0
3 20 0 0 0 0 0 1.08698 16.4427 0
4 0 0 0 0 0 0 2.87396 72.9652 0
4 1 0 0 0 0 0 5.18536 124.815 0
4 2 0 0 0 0 0 6.77304 147.953 0
4 3 0 0 0 0 0 7.93932 150.385 0
4 4 0 0 0 0 0 9.18956 146.757 0
4 5 0 0 0 0 0 11.0178 151.582 0
4 6 0 0 0 0 0 13.6634 170.691 0
4 7 0 0 0 0 0 17.1956 204.265 0
4 8 0 0 0 0 0 21.6371 263.365 0
4 9 0 0 0 0 0 24.1847 294.75 0
4 10 0 0 0 0 0 24.6141 312.992 0
4 11 0 0 0 0 0 22.319 292.646 0
4 12 0 0 0 0 0 18.9364 236.492 0
