# x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
0 0 0 0 0 0 0 1.44401 25.938 0
0 1 0 0 0 0 0 2.68975 46.7607 0
0 2 0 0 0 0 0 3.63829 60.4143 0
0 3 0 0 0 0 0 4.32302 68.8027 0
0 4 0 0 0 0 0 4.86666 76.2606 0
0 5 0 0 0 0 0 5.40924 87.2034 0
0 6 0 0 0 0 0 6.07738 105.295 0
0 7 0 0 0 0 0 7.05138 135.997 0
0 8 0 0 0 0 0 8.40292 181.118 0
0 9 0 0 0 0 0 10.4635 251.641 0
0 10 0 0 0 0 0 14.8531 403.35 0
0 11 0 0 0 0 0 29.9086 924.739 0
0 12 0 0 0 0 0 34.5245 1085.32 0
0 13 0 0 0 0 0 33.5378 1052.83 0
0 14 0 0 0 0 0 18.8979 549.076 0
0 15 0 0 0 0 0 12.4531 331.026 0
0 16 0 0 0 0 0 8.1109 188.557 0
0 17 0 0 0 0 0 5.67879 115.73 0
0 18 0 0 0 0 0 4.05153 74.7175 0
0 19 0 0 0 0 0 2.67774 46.3444 0
0 20 0 0 0 0 0 1.34333 22.4524 0
1 0 0 0 0 0 0 2.78178 49.9466 0
1 1 0 0 0 0 0 5.17675 89.8673 0
1 2 0 0 0 0 0 6.99505 115.826 0
1 3 0 0 0 0 0 8.30664 131.689 0
1 4 0 0 0 0 0 9.35203 145.95 0
1 5 0 0 0 0 0 10.3933 166.856 0
1 6 0 0 0 0 0 11.6362 200.141 0
1 7 0 0 0 0 0 13.3098 252.243 0
1 8 0 0 0 0 0 15.5002 324.84 0
1 9 0 0 0 0 0 18.723 434.834 0
1 10 0 0 0 0 0 25.7002 675.89 0
1 11 0 0 0 0 0 44.6696 1332.98 0
1 12 0 0 0 0 0 60.3141 1876.08 0
1 13 0 0 0 0 0 59.6803 1857.36 0
1 14 0 0 0 0 0 41.7487 1242.48 0
1 15 0 0 0 0 0 23.2002 610.159 0
1 16 0 0 0 0 0 15.1592 346.961 0
1 17 0 0 0 0 0 10.6057 211.267 0
1 18 0 0 0 0 0 7.6189 137.418 0
1 19 0 0 0 0 0 5.05509 85.654 0
1 20 0 0 0 0 0 2.54077 41.6032 0
2 0 0 0 0 0 0 3.90146 69.5241 0
2 1 0 0 0 0 0 7.25788 124.925 0
2 2 0 0 0 0 0 9.80622 160.816 0
2 3 0 0 0 0 0 11.6559 183.026 0
2 4 0 0 0 0 0 13.1555 203.869 0
2 5 0 0 0 0 0 14.6648 234.64 0
2 6 0 0 0 0 0 16.4027 280.964 0
2 7 0 0 0 0 0 18.4845 344.724 0
2 8 0 0 0 0 0 20.9104 424.094 0
2 9 0 0 0 0 0 24.1834 535.151 0
2 10 0 0 0 0 0 30.5748 755.726 0
2 11 0 0 0 0 0 50.0362 1430.04 0
2 12 0 0 0 0 0 66.5472 2003.81 0
2 13 0 0 0 0 0 74.4076 2280.5 0
2 14 0 0 0 0 0 56.2388 1659.88 0
2 15 0 0 0 0 0 36.5261 991.357 0
2 16 0 0 0 0 0 19.944 438.841 0
2 17 0 0 0 0 0 14.2215 271.826 0
2 18 0 0 0 0 0 10.3482 179.573 0
2 19 0 0 0 0 0 6.91257 112.969 0
2 20 0 0 0 0 0 3.48546 55.1232 0
3 0 0 0 0 0 0 4.70576 82.0516 0
3 1 0 0 0 0 0 8.76624 147.598 0
3 2 0 0 0 0 0 11.8731 190.546 0
3 3 0 0 0 0 0 14.1734 218.501 0
3 4 0 0 0 0 0 16.1536 248.615 0
3 5 0 0 0 0 0 18.2724 295.35 0
3 6 0 0 0 0 0 20.7103 362.565 0
3 7 0 0 0 0 0 23.2475 440.051 0
3 8 0 0 0 0 0 25.6384 517.056 0
3 9 0 0 0 0 0 28.1551 601.358 0
3 10 0 0 0 0 0 32.5045 751.072 0
3 11 0 0 0 0 0 39.4799 993.347 0
3 12 0 0 0 0 0 53.5001 1481.46 0
3 13 0 0 0 0 0 61.2912 1756.91 0
3 14 0 0 0 0 0 54.9048 1546.18 0
3 15 0 0 0 0 0 37.5381 962.208 0
3 16 0 0 0 0 0 22.1595 456.488 0
3 17 0 0 0 0 0 16.3274 293.047 0
3 18 0 0 0 0 0 12.1113 198.782 0
3 19 0 0 0 0 0 8.16499 126.782 0
3 20 0 0 0 0 0 4.13457 62.2781 0
4 0 0 0 0 0 0 5.15049 86.0863 0
4 1 0 0 0 0 0 9.63254 155.662 0
4 2 0 0 0 0 0 13.1258 202.845 0
4 3 0 0 0 0 0 15.8079 236.654 0
4 4 0 0 0 0 0 18.3386 280.295 0
4 5 0 0 0 0 0 21.906 373.29 0
4 6 0 0 0 0 0 26.1295 499.75 0
4 7 0 0 0 0 0 30.171 627.717 0
4 8 0 0 0 0 0 32.2739 693.829 0
4 9 0 0 0 0 0 33.4254 730.395 0
4 10 0 0 0 0 0 34.7214 774.262 0
4 11 0 0 0 0 0 37.5222 872.17 0
4 12 0 0 0 0 0 39.8934 957.518 0
4 13 0 0 0 0 0 46.1751 1181.63 0
4 14 0 0 0 0 0 41.7241 1039.5 0
4 15 0 0 0 0 0 35.0961 829.822 0
4 16 0 0 0 0 0 22.1397 411.84 0
4 17 0 0 0 0 0 17.1732 283.895 0
4 18 0 0 0 0 0 13.017 199.07 0
4 19 0 0 0 0 0 8.86611 129.127 0
4 20 0 0 0 0 0 4.51109 63.9513 0
5 0 0 0 0 0 0 5.27458 82.5436 0
5 1 0 0 0 0 0 9.92841 150.765 0
5 2 0 0 0 0 0 13.6581 199.798 0
5 3 0 0 0 0 0 16.6549 239.373 0
5 4 0 0 0 0 0 19.7722 299.438 0
5 5 0 0 0 0 0 24.997 447.046 0
5 6 0 0 0 0 0 31.3551 645.542 0
5 7 0 0 0 0 0 37.3149 838.725 0
5 8 0 0 0 0 0 39.5756 909.569 0
5 9 0 0 0 0 0 40.8485 949.938 0
5 10 0 0 0 0 0 41.5397 972.735 0
5 11 0 0 0 0 0 42.3351 1001.34 0
5 12 0 0 0 0 0 40.1584 929.64 0
5 13 0 0 0 0 0 35.8812 788.982 0
5 14 0 0 0 0 0 30.6015 619.359 0
5 15 0 0 0 0 0 25.7421 472.767 0
5 16 0 0 0 0 0 21.3511 354.05 0
5 17 0 0 0 0 0 17.2584 260.237 0
5 18 0 0 0 0 0 13.3306 188.449 0
5 19 0 0 0 0 0 9.1635 124.283 0
5 20 0 0 0 0 0 4.68321 62.0709 0
6 0 0 0 0 0 0 5.18513 74.4113 0
6 1 0 0 0 0 0 9.83827 137.911 0
6 2 0 0 0 0 0 13.6886 187.028 0
6 3 0 0 0 0 0 16.9156 231.234 0
6 4 0 0 0 0 0 20.4347 302.659 0
6 5 0 0 0 0 0 26.9632 493.555 0
6 6 0 0 0 0 0 34.9919 748.6 0
6 7 0 0 0 0 0 42.6751 1000.58 0
6 8 0 0 0 0 0 45.5225 1091.17 0
6 9 0 0 0 0 0 48.1554 1178.28 0
6 10 0 0 0 0 0 57.0661 1485.47 0
6 11 0 0 0 0 0 58.8429 1548.13 0
6 12 0 0 0 0 0 54.2171 1391.97 0
6 13 0 0 0 0 0 39.0328 874.322 0
6 14 0 0 0 0 0 30.2803 585.364 0
6 15 0 0 0 0 0 24.4918 407.907 0
6 16 0 0 0 0 0 20.627 309.261 0
6 17 0 0 0 0 0 17.0732 236.662 0
6 18 0 0 0 0 0 13.3389 174.909 0
6 19 0 0 0 0 0 9.22904 116.817 0
6 20 0 0 0 0 0 4.73291 58.756 0
7 0 0 0 0 0 0 5.00913 65.3073 0
7 1 0 0 0 0 0 9.57874 123.1 0
7 2 0 0 0 0 0 13.4704 171.182 0
7 3 0 0 0 0 0 16.8214 217.656 0
7 4 0 0 0 0 0 20.4405 290.971 0
7 5 0 0 0 0 0 26.4472 462.643 0
7 6 0 0 0 0 0 33.8597 695.529 0
7 7 0 0 0 0 0 41.2089 935.35 0
7 8 0 0 0 0 0 45.4 1072.03 0
7 9 0 0 0 0 0 51.0574 1263.56 0
7 10 0 0 0 0 0 64.0733 1712.73 0
7 11 0 0 0 0 0 84.3946 2417.38 0
7 12 0 0 0 0 0 78.8138 2228.41 0
7 13 0 0 0 0 0 59.9698 1584.51 0
7 14 0 0 0 0 0 31.7733 623.114 0
7 15 0 0 0 0 0 24.4043 391.81 0
7 16 0 0 0 0 0 20.3529 287.88 0
7 17 0 0 0 0 0 16.8837 219.787 0
7 18 0 0 0 0 0 13.2514 163.591 0
7 19 0 0 0 0 0 9.20183 110.05 0
7 20 0 0 0 0 0 4.72962 55.6319 0
8 0 0 0 0 0 0 4.84077 57.8174 0
8 1 0 0 0 0 0 9.31324 110.689 0
8 2 0 0 0 0 0 13.2006 157.25 0
8 3 0 0 0 0 0 16.5789 203.53 0
8 4 0 0 0 0 0 20.0019 269.16 0
8 5 0 0 0 0 0 24.7756 397.467 0
8 6 0 0 0 0 0 30.5613 573.533 0
8 7 0 0 0 0 0 36.6276 768.572 0
8 8 0 0 0 0 0 41.5159 929.109 0
8 9 0 0 0 0 0 47.9625 1147.77 0
8 10 0 0 0 0 0 62.5877 1652.56 0
8 11 0 0 0 0 0 83.9152 2392.08 0
8 12 0 0 0 0 0 527.792 17761.4 0
8 13 0 0 0 0 0 61.4566 1627.73 0
8 14 0 0 0 0 0 32.8459 652.398 0
8 15 0 0 0 0 0 24.4519 386.138 0
8 16 0 0 0 0 0 20.2333 277.111 0
8 17 0 0 0 0 0 16.7594 209.756 0
8 18 0 0 0 0 0 13.173 156.291 0
8 19 0 0 0 0 0 9.16644 105.608 0
8 20 0 0 0 0 0 4.71862 53.5906 0
9 0 0 0 0 0 0 4.7223 52.9113 0
9 1 0 0 0 0 0 9.11998 102.436 0
9 2 0 0 0 0 0 12.9854 147.564 0
9 3 0 0 0 0 0 16.3309 192.145 0
9 4 0 0 0 0 0 19.4737 247.623 0
9 5 0 0 0 0 0 22.8889 328.56 0
9 6 0 0 0 0 0 26.8257 440.366 0
9 7 0 0 0 0 0 31.1525 575.004 0
9 8 0 0 0 0 0 35.7833 726.502 0
9 9 0 0 0 0 0 41.4694 918.756 0
9 10 0 0 0 0 0 48.2616 1152.38 0
9 11 0 0 0 0 0 68.3248 1848.15 0
9 12 0 0 0 0 0 66.5578 1791.45 0
9 13 0 0 0 0 0 56.9624 1468.13 0
9 14 0 0 0 0 0 31.2151 592.106 0
9 15 0 0 0 0 0 24.1283 371.359 0
9 16 0 0 0 0 0 20.076 268.434 0
9 17 0 0 0 0 0 16.6729 203.979 0
9 18 0 0 0 0 0 13.1385 152.871 0
9 19 0 0 0 0 0 9.16277 103.924 0
9 20 0 0 0 0 0 4.72374 52.9646 0
10 0 0 0 0 0 0 4.65467 50.3315 0
10 1 0 0 0 0 0 9.00812 98.0994 0
10 2 0 0 0 0 0 12.8539 142.347 0
10 3 0 0 0 0 0 16.154 185.183 0
10 4 0 0 0 0 0 19.0626 232.415 0
10 5 0 0 0 0 0 21.8559 291.72 0
10 6 0 0 0 0 0 24.7976 369.014 0
10 7 0 0 0 0 0 27.9833 464.132 0
10 8 0 0 0 0 0 31.4158 574.161 0
10 9 0 0 0 0 0 34.8887 689.847 0
10 10 0 0 0 0 0 38.4508 811.689 0
10 11 0 0 0 0 0 40.3159 877.539 0
10 12 0 0 0 0 0 39.2151 843.888 0
10 13 0 0 0 0 0 34.3053 682.749 0
10 14 0 0 0 0 0 28.4367 494.847 0
10 15 0 0 0 0 0 23.3393 343.015 0
10 16 0 0 0 0 0 19.8138 258.415 0
10 17 0 0 0 0 0 16.6093 200.958 0
10 18 0 0 0 0 0 13.1603 152.968 0
10 19 0 0 0 0 0 9.20961 105.087 0
10 20 0 0 0 0 0 4.75723 53.8878 0
11 0 0 0 0 0 0 4.62013 49.3695 0
11 1 0 0 0 0 0 8.95293 96.6417 0
11 2 0 0 0 0 0 12.7917 140.84 0
11 3 0 0 0 0 0 16.0648 182.903 0
11 4 0 0 0 0 0 18.8432 225.757 0
11 5 0 0 0 0 0 21.2988 273.483 0
11 6 0 0 0 0 0 23.6165 329.281 0
11 7 0 0 0 0 0 25.9019 393.347 0
11 8 0 0 0 0 0 28.1265 461.696 0
11 9 0 0 0 0 0 30.1257 526.486 0
11 10 0 0 0 0 0 31.5789 575.406 0
11 11 0 0 0 0 0 31.9654 590.078 0
11 12 0 0 0 0 0 30.917 558.162 0
11 13 0 0 0 0 0 28.5151 483.706 0
11 14 0 0 0 0 0 25.453 392.815 0
11 15 0 0 0 0 0 22.3855 311.107 0
11 16 0 0 0 0 0 19.5262 249.434 0
11 17 0 0 0 0 0 16.6035 201.587 0
11 18 0 0 0 0 0 13.2636 157.203 0
11 19 0 0 0 0 0 9.3268 109.601 0
11 20 0 0 0 0 0 4.83046 56.6585 0
12 0 0 0 0 0 0 4.59579 49.3284 0
12 1 0 0 0 0 0 8.91692 96.9493 0
12 2 0 0 0 0 0 12.7599 141.955 0
12 3 0 0 0 0 0 16.0339 184.607 0
12 4 0 0 0 0 0 18.7584 226.044 0
12 5 0 0 0 0 0 21.0248 267.567 0
12 6 0 0 0 0 0 22.9388 309.678 0
12 7 0 0 0 0 0 24.5738 351.472 0
12 8 0 0 0 0 0 25.9419 390.38 0
12 9 0 0 0 0 0 26.9934 422.534 0
12 10 0 0 0 0 0 27.6 442.241 0
12 11 0 0 0 0 0 27.604 443.656 0
12 12 0 0 0 0 0 26.8883 423.134 0
