# x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
0 0 0 0 0 0 0 1.07826 30.3226 0
0 1 0 0 0 0 0 2.0455 56.9845 0
0 2 0 0 0 0 0 2.86142 78.7516 0
0 3 0 0 0 0 0 3.57347 97.3893 0
0 4 0 0 0 0 0 4.26863 115.987 0
0 5 0 0 0 0 0 5.00078 136.443 0
0 6 0 0 0 0 0 5.75568 158.277 0
0 7 0 0 0 0 0 6.4907 180.059 0
0 8 0 0 0 0 0 7.21572 202.261 0
0 9 0 0 0 0 0 8.0337 228.66 0
0 10 0 0 0 0 0 9.04734 263.017 0
0 11 0 0 0 0 0 10.1331 301.162 0
0 12 0 0 0 0 0 10.8034 326.151 0
0 13 0 0 0 0 0 10.494 318.284 0
0 14 0 0 0 0 0 9.04434 271.791 0
0 15 0 0 0 0 0 6.9263 202.859 0
0 16 0 0 0 0 0 4.83312 135.39 0
0 17 0 0 0 0 0 3.19714 84.3045 0
0 18 0 0 0 0 0 2.04741 50.561 0
0 19 0 0 0 0 0 1.22342 28.5314 0
0 20 0 0 0 0 0 0.574926 12.9045 0
1 0 0 0 0 0 0 2.10877 59.1817 0
1 1 0 0 0 0 0 3.99326 110.944 0
1 2 0 0 0 0 0 5.57228 152.777 0
1 3 0 0 0 0 0 6.9407 188.182 0
1 4 0 0 0 0 0 8.27051 223.243 0
1 5 0 0 0 0 0 9.66388 261.537 0
1 6 0 0 0 0 0 11.0833 301.758 0
1 7 0 0 0 0 0 12.4331 340.688 0
1 8 0 0 0 0 0 13.7126 378.617 0
1 9 0 0 0 0 0 15.0926 422.043 0
1 10 0 0 0 0 0 16.7395 477.329 0
1 11 0 0 0 0 0 18.436 537.302 0
1 12 0 0 0 0 0 19.3752 573.874 0
1 13 0 0 0 0 0 18.6493 555.065 0
1 14 0 0 0 0 0 16.041 472.719 0
1 15 0 0 0 0 0 12.3525 354.174 0
1 16 0 0 0 0 0 8.73075 238.959 0
1 17 0 0 0 0 0 5.87301 151.16 0
1 18 0 0 0 0 0 3.82169 92.1908 0
1 19 0 0 0 0 0 2.31069 52.7313 0
1 20 0 0 0 0 0 1.09327 24.0492 0
2 0 0 0 0 0 0 3.01454 84.0831 0
2 1 0 0 0 0 0 5.70278 157.339 0
2 2 0 0 0 0 0 7.9499 216.178 0
2 3 0 0 0 0 0 9.9005 265.842 0
2 4 0 0 0 0 0 11.808 315.191 0
2 5 0 0 0 0 0 13.8103 368.991 0
2 6 0 0 0 0 0 15.8128 423.935 0
2 7 0 0 0 0 0 17.611 473.135 0
2 8 0 0 0 0 0 19.1162 513.913 0
2 9 0 0 0 0 0 20.5173 554.032 0
2 10 0 0 0 0 0 22.0829 605.092 0
2 11 0 0 0 0 0 23.5727 658.831 0
2 12 0 0 0 0 0 24.2029 688.723 0
2 13 0 0 0 0 0 22.9739 657.449 0
2 14 0 0 0 0 0 19.7752 560.63 0
2 15 0 0 0 0 0 15.4235 424.671 0
2 16 0 0 0 0 0 11.1666 293 0
2 17 0 0 0 0 0 7.72518 190.648 0
2 18 0 0 0 0 0 5.15431 119.548 0
2 19 0 0 0 0 0 3.17201 69.8449 0
2 20 0 0 0 0 0 1.51588 32.2634 0
3 0 0 0 0 0 0 3.6965 101.738 0
3 1 0 0 0 0 0 7.00325 190.518 0
3 2 0 0 0 0 0 9.79294 262.32 0
3 3 0 0 0 0 0 12.2644 324.152 0
3 4 0 0 0 0 0 14.763 387.819 0
3 5 0 0 0 0 0 17.4414 457.98 0
3 6 0 0 0 0 0 20.0888 527.18 0
3 7 0 0 0 0 0 22.2179 578.791 0
3 8 0 0 0 0 0 23.56 606 0
3 9 0 1 1 0 0 23.763 588.482 1
3 10 0 0 0 0 0 24.8864 634.324 0
3 11 0 0 0 0 0 25.364 655.94 0
3 12 0 0 0 0 0 25.2615 667.686 0
3 13 0 0 0 0 0 23.6453 630.869 0
3 14 0 0 0 0 0 20.4709 543.214 0
3 15 0 0 0 0 0 16.3091 420.582 0
3 16 0 0 0 0 0 12.2096 300.406 0
3 17 0 0 0 0 0 8.76318 203.637 0
3 18 0 0 0 0 0 6.02647 132.415 0
3 19 0 0 0 0 0 3.78571 79.4294 0
3 20 0 0 0 0 0 1.82995 37.2622 0
4 0 0 0 0 0 0 4.07578 109.521 0
4 1 0 0 0 0 0 7.75993 206.015 0
4 2 0 0 0 0 0 10.9415 285.932 0
4 3 0 0 0 0 0 13.8674 357.569 0
4 4 0 0 0 0 0 16.9897 435.977 0
4 5 0 0 0 0 0 20.6384 530.835 0
4 6 0 0 0 0 0 24.3866 625.385 0
4 7 0 1 1 0 0 27.2181 682.907 1
4 8 0 0 0 0 0 28.8559 718.732 0
4 9 0 2 2 0 0 27.0647 612.559 1
4 10 0 0 0 0 0 26.8395 630.171 0
4 11 0 1 1 0 0 24.4604 538.579 1
4 12 0 0 0 0 0 24.1026 569.003 0
4 13 0 1 1 0 0 21.5695 495.18 1
4 14 0 0 0 0 0 19.4048 464.597 0
4 15 0 0 0 0 0 15.8996 372.729 0
4 16 0 0 0 0 0 12.3835 279.866 0
4 17 0 0 0 0 0 9.23253 199.101 0
4 18 0 0 0 0 0 6.53878 134.645 0
4 19 0 0 0 0 0 4.18852 83.0045 0
4 20 0 0 0 0 0 2.04671 39.5585 0
5 0 0 0 0 0 0 4.14442 107.227 0
5 1 0 0 0 0 0 7.95431 203.338 0
5 2 0 0 0 0 0 11.3554 285.865 0
5 3 0 0 0 0 0 14.6186 363.43 0
5 4 0 0 0 0 0 18.2157 449.313 0
5 5 0 0 0 0 0 22.9488 571.164 0
5 6 0 0 0 0 0 29.9481 767.218 0
5 7 0 1 1 0 0 34.1989 821.467 1
5 8 0 1 1 0 0 44.8246 1176.48 1
5 9 0 2 2 0 0 40.8772 1009.65 1
5 10 0 2 2 0 0 35.5233 833.427 1
5 11 0 2 2 0 0 24.2504 462.805 1
5 12 0 0 0 0 0 22.9569 471.856 0
5 13 0 0 0 0 0 20.9248 437.351 0
5 14 0 0 0 0 0 18.3738 388.245 0
5 15 0 0 0 0 0 15.3816 323.379 0
5 16 0 0 0 0 0 12.3314 254.291 0
5 17 0 0 0 0 0 9.44796 188.41 0
5 18 0 0 0 0 0 6.83863 131.637 0
5 19 0 0 0 0 0 4.44709 83.0623 0
5 20 0 0 0 0 0 2.1919 40.1331 0
6 0 0 0 0 0 0 3.97369 97.3642 0
6 1 0 0 0 0 0 7.70062 186.548 0
6 2 0 0 0 0 0 11.1421 266.111 0
6 3 0 0 0 0 0 14.5455 343.293 0
6 4 0 0 0 0 0 18.3873 430.441 0
6 5 0 0 0 0 0 24.0081 574.86 0
6 6 0 0 0 0 0 34.0395 866.625 0
6 7 0 1 1 0 0 59.4501 1672.04 1
6 8 0 1 1 0 0 70.7417 2012.76 1
6 9 0 1 1 0 0 366.299 12234.9 1
6 10 0 1 1 0 0 40.2723 946.516 1
6 11 0 1 1 0 0 26.1365 470.903 1
6 12 0 1 1 0 0 23.5721 425.086 1
6 13 0 1 1 0 0 21.013 373.854 1
6 14 0 0 0 0 0 18.8943 368.231 0
6 15 0 0 0 0 0 15.5992 302.477 0
6 16 0 0 0 0 0 12.4802 239.078 0
6 17 0 0 0 0 0 9.64323 180.044 0
6 18 0 0 0 0 0 7.05556 128.11 0
6 19 0 0 0 0 0 4.63119 82.1461 0
6 20 0 0 0 0 0 2.29628 40.1073 0
7 0 0 0 0 0 0 3.68031 83.993 0
7 1 0 0 0 0 0 7.19578 162.536 0
7 2 0 0 0 0 0 10.523 234.568 0
7 3 0 0 0 0 0 13.8437 304.873 0
7 4 0 0 0 0 0 17.5221 381.023 0
7 5 0 0 0 0 0 23.1083 520.347 0
7 6 0 1 1 0 0 34.1193 829.262 1
7 7 0 1 1 0 0 61.1161 1682.76 1
7 8 0 1 1 0 0 75.7337 2166.8 1
7 9 0 1 1 0 0 69.6884 1938.62 1
7 10 0 1 1 0 0 44.6135 1055.14 1
7 11 0 1 1 0 0 31.5258 609.68 1
7 12 0 2 2 0 0 30.0128 583.11 1
7 13 0 1 1 0 0 27.0748 547.629 1
7 14 0 1 1 0 0 21.2277 394.986 1
7 15 0 0 0 0 0 16.6956 317.141 0
7 16 0 0 0 0 0 12.9419 239.105 0
7 17 0 0 0 0 0 9.9178 177.795 0
7 18 0 0 0 0 0 7.27727 127.273 0
7 19 0 0 0 0 0 4.80252 82.4658 0
7 20 0 0 0 0 0 2.39134 40.5984 0
8 0 0 0 0 0 0 3.37083 70.8079 0
8 1 0 0 0 0 0 6.63083 137.95 0
8 2 0 0 0 0 0 9.74893 200.059 0
8 3 0 0 0 0 0 12.8143 258.873 0
8 4 0 0 0 0 0 16.1124 321.736 0
8 5 0 0 0 0 0 20.807 430.711 0
8 6 0 0 0 0 0 29.5681 676.634 0
8 7 0 1 1 0 0 53.1896 1406.11 1
8 8 0 1 1 0 0 58.9741 1567.07 1
8 9 0 1 1 0 0 56.8158 1480 1
8 10 0 2 2 0 0 37.1757 762.441 1
8 11 0 1 1 0 0 38.7711 813.822 1
8 12 0 2 2 0 0 39.9003 873.581 1
8 13 0 1 1 0 0 35.8275 809.068 1
8 14 0 1 1 0 0 25.416 520.087 1
8 15 0 0 0 0 0 18.1376 351.109 0
8 16 0 0 0 0 0 13.5313 248.571 0
8 17 0 0 0 0 0 10.2806 182.259 0
8 18 0 0 0 0 0 7.56464 131.324 0
8 19 0 0 0 0 0 5.02057 86.1073 0
8 20 0 0 0 0 0 2.5112 42.7917 0
9 0 0 0 0 0 0 3.11083 60.0859 0
9 1 0 0 0 0 0 6.13577 117.295 0
9 2 0 0 0 0 0 9.02342 169.606 0
9 3 0 0 0 0 0 11.7807 216.449 0
9 4 0 0 0 0 0 14.54 261.38 0
9 5 0 0 0 0 0 17.8734 325.908 0
9 6 0 0 0 0 0 23.0473 452.652 0
9 7 0 0 0 0 0 28.1716 583.519 0
9 8 0 0 0 0 0 31.744 666.947 0
9 9 0 1 1 0 0 31.2811 606.242 1
9 10 0 1 1 0 0 34.3786 675.931 1
9 11 0 1 1 0 0 41.6765 920.957 1
9 12 0 2 2 0 0 45.061 1045.79 1
9 13 0 1 1 0 0 39.7966 935.219 1
9 14 0 1 1 0 0 28.1303 612.455 1
9 15 0 0 0 0 0 18.8681 368.742 0
9 16 0 0 0 0 0 14.0344 260.582 0
9 17 0 0 0 0 0 10.7326 193.529 0
9 18 0 0 0 0 0 7.98964 142.778 0
9 19 0 0 0 0 0 5.35726 95.5465 0
9 20 0 0 0 0 0 2.6981 48.1374 0
10 0 0 0 0 0 0 2.92263 52.6261 0
10 1 0 0 0 0 0 5.76783 102.575 0
10 2 0 0 0 0 0 8.46388 147.182 0
10 3 0 0 0 0 0 10.9578 184.317 0
10 4 0 0 0 0 0 13.2814 215.766 0
10 5 0 0 0 0 0 15.5598 246.515 0
10 6 0 0 0 0 0 17.7393 276.2 0
10 7 0 0 0 0 0 19.7076 303.346 0
10 8 0 0 0 0 0 21.2213 319.824 0
10 9 0 0 0 0 0 23.1892 352.951 0
10 10 0 1 1 0 0 28.0234 485.038 1
10 11 0 1 1 0 0 36.1042 747.311 1
10 12 0 1 1 0 0 40.2781 923.658 1
10 13 0 3 3 0 0 34.9151 766.347 1
10 14 0 2 2 0 0 25.1318 498.986 1
10 15 0 0 0 0 0 18.6342 362.914 0
10 16 0 0 0 0 0 14.3542 270.695 0
10 17 0 0 0 0 0 11.3657 214.901 0
10 18 0 0 0 0 0 8.66416 165.446 0
10 19 0 0 0 0 0 5.90962 114.101 0
10 20 0 0 0 0 0 3.00721 58.5244 0
11 0 0 0 0 0 0 2.8013 48.3162 0
11 1 0 0 0 0 0 5.53177 94.0572 0
11 2 0 0 0 0 0 8.10542 134.032 0
11 3 0 0 0 0 0 10.4378 165.505 0
11 4 0 0 0 0 0 12.4716 187.502 0
11 5 0 0 0 0 0 14.1855 201.303 0
11 6 0 0 0 0 0 15.5633 208.056 0
11 7 0 0 0 0 0 16.6365 209.894 0
11 8 0 0 0 0 0 17.6912 217.239 0
11 9 0 0 0 0 0 19.3903 252.09 0
11 10 0 0 0 0 0 22.9195 355.64 0
11 11 0 1 1 0 0 25.8134 432.18 1
11 12 0 1 1 0 0 28.8297 571.457 1
11 13 0 1 1 0 0 26.7833 546.703 1
11 14 0 1 1 0 0 22.0924 430.965 1
11 15 0 0 0 0 0 17.905 349.519 0
11 16 0 0 0 0 0 14.8716 294.2 0
11 17 0 0 0 0 0 12.3632 252.467 0
11 18 0 0 0 0 0 9.75014 204.844 0
11 19 0 0 0 0 0 6.80418 146.099 0
11 20 0 0 0 0 0 3.50952 76.3892 0
12 0 0 0 0 0 0 2.72622 46.5254 0
12 1 0 0 0 0 0 5.39655 90.8577 0
12 2 0 0 0 0 0 7.91915 129.484 0
12 3 0 0 0 0 0 10.1899 159.253 0
12 4 0 0 0 0 0 12.1098 178.172 0
12 5 0 0 0 0 0 13.6384 187.515 0
12 6 0 0 0 0 0 14.7726 189.376 0
12 7 0 0 0 0 0 15.6001 188.089 0
12 8 0 0 0 0 0 16.3387 191.419 0
12 9 0 0 0 0 0 17.3431 211.305 0
12 10 0 0 0 0 0 18.7877 256.303 0
12 11 0 0 0 0 0 20.4306 321.662 0
12 12 0 0 0 0 0 21.2415 369.901 0
12 13 0 0 0 0 0 20.6005 373.673 0
12 14 0 0 0 0 0 19.4388 377.895 0
12 15 0 0 0 0 0 17.7558 362.842 0
12 16 0 0 0 0 0 15.9364 341.246 0
12 17 0 0 0 0 0 13.9865 315.106 0
12 18 0 0 0 0 0 11.457 268.082 0
12 19 0 0 0 0 0 8.21381 197.479 0
12 20 0 0 0 0 0 4.30694 105.246 0
13 0 0 0 0 0 0 2.66549 46.2385 0
13 1 0 0 0 0 0 5.29992 91.0244 0
13 2 0 0 0 0 0 7.81889 131.061 0
13 3 0 0 0 0 0 10.1037 162.821 0
13 4 0 0 0 0 0 12.0256 183.556 0
13 5 0 0 0 0 0 13.5145 193.727 0
13 6 0 0 0 0 0 14.5341 193.994 0
13 7 0 0 0 0 0 15.2205 191.703 0
13 8 0 0 0 0 0 15.7295 192.49 0
13 9 0 0 0 0 0 16.2761 204.339 0
13 10 0 0 0 0 0 16.9985 232.336 0
13 11 0 0 0 0 0 17.8437 274.618 0
13 12 0 0 0 0 0 18.5916 321.717 0
13 13 0 0 0 0 0 19.0131 363.279 0
13 14 0 0 0 0 0 19.0556 395.398 0
13 15 0 0 0 0 0 18.7419 418.06 0
13 16 0 0 0 0 0 17.9808 426.581 0
13 17 0 0 0 0 0 16.5416 412.829 0
13 18 0 0 0 0 0 14.1267 366.893 0
13 19 0 0 0 0 0 10.479 280.002 0
13 20 0 0 0 0 0 5.62447 152.883 0
14 0 0 0 0 0 0 2.57887 46.1278 0
14 1 0 0 0 0 0 5.1583 91.8687 0
14 2 0 0 0 0 0 7.67283 134.669 0
14 3 0 0 0 0 0 9.98984 170.471 0
14 4 0 0 0 0 0 11.9613 196.111 0
14 5 0 0 0 0 0 13.4698 210.014 0
14 6 0 0 0 0 0 14.4622 212.18 0
14 7 0 0 0 0 0 15.0784 210.284 0
14 8 0 0 0 0 0 15.4724 210.388 0
14 9 0 0 0 0 0 15.8921 222.61 0
14 10 0 0 0 0 0 16.4319 248.264 0
14 11 0 0 0 0 0 17.1814 289.023 0
14 12 0 0 0 0 0 18.1365 341.832 0
14 13 0 0 0 0 0 19.2303 402.632 0
14 14 0 0 0 0 0 20.3304 466.104 0
14 15 0 0 0 0 0 21.1268 521.373 0
14 16 0 0 0 0 0 21.3247 558.14 0
14 17 0 0 0 0 0 20.6106 565.547 0
14 18 0 0 0 0 0 18.5884 529.896 0
14 19 0 0 0 0 0 14.5766 427.478 0
14 20 0 0 0 0 0 8.168 243.738 0
15 0 0 0 0 0 0 2.42639 44.8235 0
15 1 0 0 0 0 0 4.88195 90.3169 0
15 2 0 0 0 0 0 7.32589 134.967 0
15 3 0 0 0 0 0 9.62402 174.588 0
15 4 0 0 0 0 0 11.6123 205.277 0
15 5 0 0 0 0 0 13.1476 224.082 0
15 6 0 0 0 0 0 14.1813 231.056 0
15 7 0 0 0 0 0 14.8442 233.193 0
15 8 0 0 0 0 0 15.2989 237.276 0
15 9 0 0 0 0 0 15.7493 251.565 0
15 10 0 0 0 0 0 16.3071 278.185 0
15 11 0 0 0 0 0 17.1385 321.109 0
15 12 0 0 0 0 0 18.4532 384.78 0
15 13 0 0 0 0 0 20.5005 476.062 0
15 14 0 0 0 0 0 23.1197 588.698 0
15 15 0 0 0 0 0 25.6501 700.058 0
15 16 0 0 0 0 0 27.0794 775.454 0
15 17 0 0 0 0 0 27.6576 823.796 0
15 18 0 0 0 0 0 26.8423 826.325 0
15 19 0 0 0 0 0 23.2595 735.204 0
15 20 0 0 0 0 0 13.9949 449.036 0
16 0 0 0 0 0 0 2.18175 41.3461 0
