# x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
0 0 0 0 0 0 0 1.20102 30.8356 0
0 1 0 0 0 0 0 2.2371 56.4072 0
0 2 0 0 0 0 0 3.04922 75.0615 0
0 3 0 0 0 0 0 3.72785 90.2204 0
0 4 0 0 0 0 0 4.4793 109.192 0
0 5 0 0 0 0 0 5.56168 140.959 0
0 6 0 0 0 0 0 7.18556 192.757 0
0 7 0 0 0 0 0 9.24297 260.738 0
0 8 0 0 0 0 0 11.2651 328.541 0
0 9 0 0 0 0 0 12.6116 373.883 0
0 10 0 0 0 0 0 13.1349 391.577 0
0 11 0 0 0 0 0 13.2979 397.621 0
0 12 0 0 0 0 0 14.5111 440.871 0
0 13 0 0 0 0 0 15.5468 478.91 0
0 14 0 0 0 0 0 15.5407 481.938 0
0 15 0 0 0 0 0 12.2932 373.944 0
0 16 0 0 0 0 0 8.34598 243.018 0
0 17 0 0 0 0 0 4.7415 125.295 0
0 18 0 0 0 0 0 2.86835 68.7934 0
0 19 0 0 0 0 0 1.6519 36.1464 0
0 20 0 0 0 0 0 0.758983 15.5326 0
1 0 0 0 0 0 0 2.47889 64.7768 0
1 1 0 0 0 0 0 4.58175 117.408 0
1 2 0 0 0 0 0 6.17683 154.092 0
1 3 0 0 0 0 0 7.46345 182.295 0
1 4 0 0 0 0 0 8.86011 216.829 0
1 5 0 0 0 0 0 10.829 273.78 0
1 6 0 0 0 0 0 13.6735 363.552 0
1 7 0 0 0 0 0 17.156 477.699 0
1 8 0 0 0 0 0 20.4748 588.223 0
1 9 0 0 0 0 0 22.6187 659.899 0
1 10 0 0 0 0 0 23.3879 685.679 0
1 11 0 0 0 0 0 23.555 692.259 0
1 12 0 0 0 0 0 24.832 738.964 0
1 13 0 0 0 0 0 25.8186 777.462 0
1 14 0 0 0 0 0 25.1151 759.517 0
1 15 0 0 0 0 0 20.2923 601.288 0
1 16 0 0 0 0 0 14.2677 403.969 0
1 17 0 0 0 0 0 8.72848 226.059 0
1 18 0 0 0 0 0 5.39019 126.849 0
1 19 0 0 0 0 0 3.1377 67.415 0
1 20 0 0 0 0 0 1.45026 29.168 0
2 0 0 0 0 0 0 3.78646 100.582 0
2 1 0 0 0 0 0 6.94514 180.689 0
2 2 0 0 0 0 0 9.26671 234.171 0
2 3 0 0 0 0 0 11.1017 273.971 0
2 4 0 0 0 0 0 13.0955 322.898 0
2 5 0 0 0 0 0 15.8323 401.295 0
2 6 0 0 0 0 0 19.4813 514.871 0
2 7 0 0 0 0 0 23.569 646.924 0
2 8 0 0 0 0 0 27.1044 762.804 0
2 9 0 0 0 0 0 29.1255 828.941 0
2 10 0 0 0 0 0 29.5992 844.043 0
2 11 0 0 0 0 0 29.4466 839.951 0
2 12 0 0 0 0 0 30.0046 863.019 0
2 13 0 0 0 0 0 30.2282 877.238 0
2 14 0 0 0 0 0 28.6871 833.363 0
2 15 0 0 0 0 0 23.7151 674.041 0
2 16 0 0 0 0 0 17.3995 471.808 0
2 17 0 0 0 0 0 11.4532 286.1 0
2 18 0 0 0 0 0 7.30368 166.203 0
2 19 0 0 0 0 0 4.3275 90.0726 0
2 20 0 0 0 0 0 2.02033 39.4455 0
3 0 0 0 0 0 0 4.89606 130.66 0
3 1 0 0 0 0 0 8.95457 233.916 0
3 2 0 0 0 0 0 11.9218 302.367 0
3 3 0 0 0 0 0 14.3375 355.716 0
3 4 0 0 0 0 0 17.229 430.098 0
3 5 0 0 0 0 0 21.2077 546.823 0
3 6 0 0 0 0 0 26.0338 697.391 0
3 7 0 0 0 0 0 30.327 833.625 0
3 8 0 0 0 0 0 32.9571 915.973 0
3 9 0 0 0 0 0 33.4365 927.334 0
3 10 0 0 0 0 0 32.6625 898.709 0
3 11 0 0 0 0 0 31.7078 867.309 0
3 12 0 0 0 0 0 31.2025 854.929 0
