# x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
0 0 0 0 0 0 0 0.749874 20.1998 0
0 1 0 0 0 0 0 1.42987 37.8416 0
0 2 0 0 0 0 0 2.01106 51.7284 0
0 3 0 0 0 0 0 2.52482 62.6428 0
0 4 0 0 0 0 0 3.06032 73.2062 0
0 5 0 0 0 0 0 3.75583 87.5279 0
0 6 0 0 0 0 0 4.79342 111.066 0
0 7 0 0 0 0 0 6.19975 146.347 0
0 8 0 0 0 0 0 7.70008 186.097 0
0 9 0 0 0 0 0 8.61859 209.487 0
0 10 0 0 0 0 0 8.63696 206.937 0
0 11 0 0 0 0 0 7.81869 181.218 0
0 12 0 0 0 0 0 6.77247 154.269 0
0 13 0 0 0 0 0 5.70164 129.969 0
0 14 0 0 0 0 0 4.70465 109.092 0
0 15 0 0 0 0 0 3.7037 86.0388 0
0 16 0 0 0 0 0 2.79443 64.2596 0
0 17 0 0 0 0 0 2.02802 45.7988 0
0 18 0 0 0 0 0 1.40062 30.9566 0
0 19 0 0 0 0 0 0.878213 19.0006 0
0 20 0 0 0 0 0 0.423164 9.0172 0
1 0 0 0 0 0 0 1.46842 39.3571 0
1 1 0 0 0 0 0 2.78531 73.1316 0
1 2 0 0 0 0 0 3.8862 98.6373 0
1 3 0 0 0 0 0 4.83368 117.374 0
1 4 0 0 0 0 0 5.80729 134.5 0
1 5 0 0 0 0 0 7.11177 159.105 0
1 6 0 0 0 0 0 9.20223 204.811 0
1 7 0 0 0 0 0 13.6345 327.3 0
1 8 0 0 0 0 0 18.2754 459.081 0
1 9 0 0 0 0 0 21.529 551.979 0
1 10 0 1 1 0 0 18.5241 417.45 1
1 11 0 0 0 0 0 15.9376 356.253 0
1 12 0 0 0 0 0 12.2444 252.182 0
1 13 0 0 0 0 0 10.2083 210.342 0
1 14 0 0 0 0 0 8.53676 183.684 0
1 15 0 0 0 0 0 6.79755 148.77 0
1 16 0 0 0 0 0 5.20921 114.883 0
1 17 0 0 0 0 0 3.82392 83.6608 0
1 18 0 0 0 0 0 2.66285 57.3472 0
1 19 0 0 0 0 0 1.67948 35.5351 0
1 20 0 0 0 0 0 0.812042 16.9565 0
2 0 0 0 0 0 0 2.11246 56.0488 0
2 1 0 0 0 0 0 3.97909 102.967 0
2 2 0 0 0 0 0 5.4897 136.091 0
2 3 0 0 0 0 0 6.73438 157.422 0
2 4 0 0 0 0 0 7.98414 174.689 0
