# x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
0 0 0 0 0 0 0 0.924541 25.7857 0
0 1 0 0 0 0 0 1.76962 48.9061 0
0 2 0 0 0 0 0 2.50385 68.3359 0
0 3 0 0 0 0 0 3.15795 85.1611 0
0 4 0 0 0 0 0 3.79956 101.711 0
0 5 0 0 0 0 0 4.49668 120.319 0
0 6 0 0 0 0 0 5.28381 142.201 0
0 7 0 0 0 0 0 6.16444 167.662 0
0 8 0 0 0 0 0 7.10087 195.761 0
0 9 0 0 0 0 0 8.01884 224.426 0
0 10 0 0 0 0 0 8.76313 248.793 0
0 11 0 0 0 0 0 9.11475 261.655 0
0 12 0 0 0 0 0 8.86393 255.753 0
0 13 0 0 0 0 0 7.96152 228.935 0
0 14 0 0 0 0 0 6.58892 186.734 0
0 15 0 0 0 0 0 5.06974 139.792 0
0 16 0 0 0 0 0 3.69125 97.7914 0
0 17 0 0 0 0 0 2.58134 65.1565 0
0 18 0 0 0 0 0 1.72911 41.5362 0
0 19 0 0 0 0 0 1.06152 24.43 0
0 20 0 0 0 0 0 0.505223 11.294 0
1 0 0 0 0 0 0 1.80489 50.1589 0
1 1 0 0 0 0 0 3.44466 94.7357 0
1 2 0 0 0 0 0 4.85221 131.475 0
1 3 0 0 0 0 0 6.08562 162.364 0
1 4 0 0 0 0 0 7.27526 191.823 0
1 5 0 0 0 0 0 8.54885 224.167 0
1 6 0 0 0 0 0 9.97326 261.784 0
1 7 0 0 0 0 0 11.5587 305.448 0
1 8 0 0 0 0 0 13.2261 352.986 0
1 9 0 0 0 0 0 14.8411 401.117 0
1 10 0 0 0 0 0 16.0738 438.984 0
1 11 0 0 0 0 0 16.6168 458.9 0
1 12 0 0 0 0 0 16.1152 448.699 0
1 13 0 0 0 0 0 14.5055 404.848 0
1 14 0 0 0 0 0 12.0503 332.8 0
1 15 0 0 0 0 0 9.31423 250.431 0
1 16 0 0 0 0 0 6.83351 176.568 0
1 17 0 0 0 0 0 4.82528 118.9 0
1 18 0 0 0 0 0 3.26232 76.6148 0
1 19 0 0 0 0 0 2.01759 45.4763 0
1 20 0 0 0 0 0 0.96461 21.1464 0
2 0 0 0 0 0 0 2.5788 71.0767 0
2 1 0 0 0 0 0 4.90646 133.572 0
2 2 0 0 0 0 0 6.87721 183.785 0
2 3 0 0 0 0 0 8.56674 224.053 0
2 4 0 0 0 0 0 10.1545 260.201 0
2 5 0 0 0 0 0 11.8215 298.269 0
2 6 0 0 0 0 0 13.6437 340.552 0
2 7 0 0 0 0 0 15.7006 391.2 0
2 8 0 0 0 0 0 17.8508 446.406 0
2 9 0 0 0 0 0 19.8985 502.711 0
2 10 0 0 0 0 0 21.2759 542.183 0
2 11 0 0 0 0 0 21.638 557.146 0
2 12 0 0 0 0 0 20.733 540.684 0
2 13 0 0 0 0 0 18.5737 488.105 0
2 14 0 0 0 0 0 15.5313 407.135 0
2 15 0 0 0 0 0 12.1397 310.749 0
2 16 0 0 0 0 0 9.05902 223.829 0
2 17 0 0 0 0 0 6.5054 153.74 0
2 18 0 0 0 0 0 4.46642 100.989 0
2 19 0 0 0 0 0 2.79423 60.8478 0
2 20 0 0 0 0 0 1.34524 28.5594 0
3 0 0 0 0 0 0 3.16981 85.9978 0
3 1 0 0 0 0 0 6.02117 160.975 0
3 2 0 0 0 0 0 8.41463 219.801 0
3 3 0 0 0 0 0 10.4287 264.327 0
3 4 0 0 0 0 0 12.2683 300.509 0
3 5 0 0 0 0 0 14.1229 333.603 0
3 6 0 0 0 0 0 16.2209 372.509 0
3 7 0 0 0 0 0 18.8662 427.835 0
3 8 0 1 1 0 0 21.8743 486.377 1
3 9 0 1 1 0 0 25.0694 571.991 1
3 10 0 3 3 0 0 25.915 576.796 1
3 11 0 1 1 0 0 25.1215 571.506 1
3 12 0 1 1 0 0 22.3915 502.991 1
3 13 0 0 0 0 0 19.9816 475.072 0
3 14 0 0 0 0 0 16.8224 402.731 0
3 15 0 0 0 0 0 13.4687 319.406 0
3 16 0 0 0 0 0 10.305 238.091 0
3 17 0 0 0 0 0 7.57705 168.706 0
3 18 0 0 0 0 0 5.30575 113.829 0
3 19 0 0 0 0 0 3.36676 69.9569 0
3 20 0 0 0 0 0 1.63457 33.2331 0
4 0 0 0 0 0 0 3.51507 92.85 0
4 1 0 0 0 0 0 6.68461 173.555 0
4 2 0 0 0 0 0 9.35112 235.979 0
4 3 0 0 0 0 0 11.5767 280.448 0
4 4 0 0 0 0 0 13.5388 310.157 0
4 5 0 0 0 0 0 15.5643 336.082 0
4 6 0 0 0 0 0 17.5652 346.431 0
4 7 0 1 1 0 0 21.4214 422.274 1
4 8 0 2 2 0 0 36.7428 887.963 1
4 9 0 2 2 0 0 50.2414 1305.89 1
4 10 0 1 1 0 0 53.1309 1443.2 1
4 11 0 2 2 0 0 36.7203 857.062 1
4 12 0 1 1 0 0 23.6727 482.983 1
4 13 0 0 0 0 0 19.0986 373.544 0
4 14 0 0 0 0 0 16.6972 352.092 0
4 15 0 0 0 0 0 13.6993 291.339 0
4 16 0 0 0 0 0 10.8078 228.427 0
4 17 0 0 0 0 0 8.16225 168.649 0
4 18 0 0 0 0 0 5.83604 117.476 0
4 19 0 0 0 0 0 3.75765 73.8307 0
4 20 0 0 0 0 0 1.84014 35.5478 0
5 0 0 0 0 0 0 3.60234 91.3104 0
5 1 0 0 0 0 0 6.87961 170.971 0
5 2 0 0 0 0 0 9.67707 232.548 0
5 3 0 0 0 0 0 12.0346 274.693 0
5 4 0 0 0 0 0 14.0308 294.067 0
5 5 0 0 0 0 0 16.2097 311.482 0
5 6 0 0 0 0 0 19.0234 339.753 0
5 7 0 2 2 0 0 23.1642 381.36 1
5 8 0 2 2 0 0 45.8418 1124.44 1
5 9 0 2 2 0 0 60.7811 1583.94 1
5 10 0 2 2 0 0 164.5 5172.88 1
5 11 0 2 2 0 0 40.5466 921.312 1
5 12 0 1 1 0 0 24.6788 456.741 1
5 13 0 0 0 0 0 19.4134 347.435 0
5 14 0 0 0 0 0 16.2703 294.035 0
5 15 0 0 0 0 0 13.5374 252.121 0
5 16 0 0 0 0 0 10.9763 209.987 0
5 17 0 0 0 0 0 8.47401 161.568 0
5 18 0 0 0 0 0 6.16429 115.995 0
