#Tick x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
0 0 0 0 0 0 0 0 0.601956 7.80086 0
0 0 1 0 0 0 0 0 1.19458 15.8976 0
0 0 2 0 0 0 0 0 1.77609 24.7588 0
0 0 3 0 0 0 0 0 2.36217 35.3026 0
0 0 4 0 0 0 0 0 3.00511 49.5265 0
0 0 5 0 0 0 0 0 3.84116 72.1561 0
0 0 6 0 0 0 0 0 5.22118 115.207 0
0 0 7 0 0 0 0 0 8.11965 212.201 0
0 0 8 0 0 0 0 0 16.0082 483.079 0
0 0 9 0 0 0 0 0 47.6968 1578.76 0
0 0 10 0 0 0 0 0 53.6637 1784.9 0
0 0 11 0 0 0 0 0 49.2447 1632.32 0
0 0 12 0 0 0 0 0 18.5831 572.169 0
0 0 13 0 0 0 0 0 11.0051 312.038 0
0 0 14 0 0 0 0 0 7.8645 206.671 0
0 0 15 0 0 0 0 0 5.98229 146.253 0
0 0 16 0 0 0 0 0 4.60659 104.959 0
0 0 17 0 0 0 0 0 3.48608 74.2138 0
0 0 18 0 0 0 0 0 2.51218 50.2498 0
0 0 19 0 0 0 0 0 1.62891 30.9418 0
0 0 20 0 0 0 0 0 0.801005 14.6965 0
0 1 0 0 0 0 0 0 1.18108 15.4314 0
0 1 1 0 0 0 0 0 2.34613 31.5142 0
0 1 2 0 0 0 0 0 3.49285 49.2021 0
0 1 3 0 0 0 0 0 4.64925 70.1949 0
0 1 4 0 0 0 0 0 5.90553 97.9817 0
0 1 5 0 0 0 0 0 7.49678 140.717 0
0 1 6 0 0 0 0 0 10.0306 219.18 0
0 1 7 0 0 0 0 0 15.1414 389.543 0
0 1 8 0 0 0 0 0 28.0714 832.818 0
0 1 9 0 0 0 0 0 65.265 2117.86 0
0 1 10 0 0 0 0 0 570.952 19621.6 0
0 1 11 0 0 0 0 0 68.4489 2228 0
0 1 12 0 0 0 0 0 33.3272 1014.63 0
0 1 13 0 0 0 0 0 21.0013 592.259 0
0 1 14 0 0 0 0 0 15.4043 405.088 0
0 1 15 0 0 0 0 0 11.8988 293.028 0
0 1 16 0 0 0 0 0 9.2463 213.597 0
0 1 17 0 0 0 0 0 7.02227 152.341 0
0 1 18 0 0 0 0 0 5.05673 103.353 0
