#Tick x y z nCells HealthyCells CancerCells OarCells glucose oxygen voxel_type
0 0 0 0 0 0 0 0 0.548168 5.95198 0
0 0 1 0 0 0 0 0 1.06874 11.5703 0
0 0 2 0 0 0 0 0 1.53812 16.5709 0
0 0 3 0 0 0 0 0 1.93974 20.7572 0
0 0 4 0 0 0 0 0 2.26553 24.0406 0
0 0 5 0 0 0 0 0 2.51567 26.4369 0
0 0 6 0 0 0 0 0 2.69677 28.0447 0
0 0 7 0 0 0 0 0 2.81923 29.0107 0
0 0 8 0 0 0 0 0 2.89443 29.4924 0
0 0 9 0 0 0 0 0 2.93228 29.6257 0
0 0 10 0 0 0 0 0 2.93945 29.502 0
0 0 11 0 0 0 0 0 2.91841 29.1567 0
0 0 12 0 0 0 0 0 2.86712 28.5679 0
0 0 13 0 0 0 0 0 2.77955 27.6647 0
0 0 14 0 0 0 0 0 2.6467 26.3421 0
0 0 15 0 0 0 0 0 2.45835 24.4826 0
0 0 16 0 0 0 0 0 2.20528 21.9817 0
0 0 17 0 0 0 0 0 1.88183 18.7744 0
0 0 18 0 0 0 0 0 1.48819 14.8585 0
0 0 19 0 0 0 0 0 1.03203 10.3098 0
0 0 20 0 0 0 0 0 0.52871 5.28349 0
0 1 0 0 0 0 0 0 1.06888 11.5732 0
0 1 1 0 0 0 0 0 2.08418 22.5028 0
0 1 2 0 0 0 0 0 3.00001 32.2395 0
0 1 3 0 0 0 0 0 3.7841 40.4019 0
0 1 4 0 0 0 0 0 4.42066 46.8144 0
0 1 5 0 0 0 0 0 4.90981 51.5032 0
0 1 6 0 0 0 0 0 5.26423 54.6544 0
0 1 7 0 0 0 0 0 5.50401 56.5496 0
0 1 8 0 0 0 0 0 5.65125 57.4938 0
0 1 9 0 0 0 0 0 5.72526 57.7528 0
0 1 10 0 0 0 0 0 5.73912 57.5076 0
0 1 11 0 0 0 0 0 5.69774 56.8306 0
0 1 12 0 0 0 0 0 5.59729 55.6821 0
0 1 13 0 0 0 0 0 5.42606 53.9248 0
0 1 14 0 0 0 0 0 5.16651 51.3532 0
0 1 15 0 0 0 0 0 4.7987 47.7363 0
0 1 16 0 0 0 0 0 4.30462 42.8679 0
0 1 17 0 0 0 0 0 3.6732 36.6192 0
0 1 18 0 0 0 0 0 2.90481 28.9852 0
0 1 19 0 0 0 0 0 2.01441 20.1138 0
0 1 20 0 0 0 0 0 1.03198 10.3084 0
0 2 0 0 0 0 0 0 1.5394 16.6069 0
0 2 1 0 0 0 0 0 3.00213 32.3022 0
0 2 2 0 0 0 0 0 4.32247 46.3051 0
0 2 3 0 0 0 0 0 5.454 58.0688 0
0 2 4 0 0 0 0 0 6.37374 67.3343 0
0 2 5 0 0 0 0 0 7.08142 74.1269 0
0 2 6 0 0 0 0 0 7.59473 78.7015 0
0 2 7 0 0 0 0 0 7.94217 81.4526 0
0 2 8 0 0 0 0 0 8.15529 82.8151 0
0 2 9 0 0 0 0 0 8.26191 83.1738 0
0 2 10 0 0 0 0 0 8.28109 82.7973 0
0 2 11 0 0 0 0 0 8.22023 81.7999 0
0 2 12 0 0 0 0 0 8.07414 80.1326 0
0 2 13 0 0 0 0 0 7.82614 77.6013 0
0 2 14 0 0 0 0 0 7.45107 73.909 0
0 2 15 0 0 0 0 0 6.92014 68.7182 0
0 2 16 0 0 0 0 0 6.20735 61.7258 0
0 2 17 0 0 0 0 0 5.29666 52.7415 0
0 2 18 0 0 0 0 0 4.18857 41.7554 0
0 2 19 0 0 0 0 0 2.90461 28.98 0
0 2 20 0 0 0 0 0 1.48801 14.8538 0
0 3 0 0 0 0 0 0 1.94519 20.9237 0
0 3 1 0 0 0 0 0 3.79441 40.7198 0
0 3 2 0 0 0 0 0 5.46519 58.4174 0
0 3 3 0 0 0 0 0 6.89899 73.3269 0
0 3 4 0 0 0 0 0 8.06632 85.1085 0
0 3 5 0 0 0 0 0 8.96595 93.7725 0
0 3 6 0 0 0 0 0 9.61924 99.6165 0
0 3 7 0 0 0 0 0 10.0613 103.12 0
0 3 8 0 0 0 0 0 10.3316 104.825 0
0 3 9 0 0 0 0 0 10.4652 105.222 0
0 3 10 0 0 0 0 0 10.4868 104.667 0
0 3 11 0 0 0 0 0 10.4063 103.327 0
0 3 12 0 0 0 0 0 10.2181 101.159 0
0 3 13 0 0 0 0 0 9.90148 97.9287 0
0 3 14 0 0 0 0 0 9.42495 93.2609 0
0 3 15 0 0 0 0 0 8.75208 86.7211 0
0 3 16 0 0 0 0 0 7.84983 77.9152 0
0 3 17 0 0 0 0 0 6.69773 66.5926 0
0 3 18 0 0 0 0 0 5.2963 52.7345 0
0 3 19 0 0 0 0 0 3.67267 36.6069 0
0 3 20 0 0 0 0 0 1.88146 18.7652 0
0 4 0 0 0 0 0 0 2.28142 24.5419 0
0 4 1 0 0 0 0 0 4.45171 47.7951 0
0 4 2 0 0 0 0 0 6.41511 68.6407 0
0 4 3 0 0 0 0 0 8.10306 86.2684 0
0 4 4 0 0 0 0 0 9.48018 100.257 0
0 4 5 0 0 0 0 0 10.5436 110.581 0
0 4 6 0 0 0 0 0 11.3166 117.551 0
0 4 7 0 0 0 0 0 11.839 121.697 0
0 4 8 0 0 0 0 0 12.1558 123.64 0
0 4 9 0 0 0 0 0 12.3086 123.963 0
0 4 10 0 0 0 0 0 12.327 123.111 0
0 4 11 0 0 0 0 0 12.2243 121.325 0
0 4 12 0 0 0 0 0 11.9953 118.597 0
0 4 13 0 0 0 0 0 11.6171 114.68 0
0 4 14 0 0 0 0 0 11.0532 109.142 0
0 4 15 0 0 0 0 0 10.261 101.462 0
0 4 16 0 0 0 0 0 9.20129 91.1613 0
0 4 17 0 0 0 0 0 7.84981 77.9265 0
0 4 18 0 0 0 0 0 6.20681 61.7222 0
0 4 19 0 0 0 0 0 4.30385 42.8536 0
0 4 20 0 0 0 0 0 2.20474 21.9698 0
0 5 0 0 0 0 0 0 2.55231 27.614 0
0 5 1 0 0 0 0 0 4.98255 53.8333 0
0 5 2 0 0 0 0 0 7.18508 77.433 0
0 5 3 0 0 0 0 0 9.08342 97.5006 0
0 5 4 0 0 0 0 0 10.6368 113.525 0
0 5 5 0 0 0 0 0 11.8396 125.419 0
0 5 6 0 0 0 0 0 12.7149 133.461 0
0 5 7 0 0 0 0 0 13.3043 138.187 0
0 5 8 0 0 0 0 0 13.6568 140.257 0
0 5 9 0 0 0 0 0 13.8186 140.327 0
0 5 10 0 0 0 0 0 13.8244 138.947 0
0 5 11 0 0 0 0 0 13.692 136.465 0
0 5 12 0 0 0 0 0 13.4189 132.96 0
0 5 13 0 0 0 0 0 12.9818 128.223 0
0 5 14 0 0 0 0 0 12.3412 121.8 0
0 5 15 0 0 0 0 0 11.4498 113.101 0
0 5 16 0 0 0 0 0 10.2632 101.563 0
